Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2713,prisoner,B2,noun,/ˈprɪznə(r)/,囚犯,political prisoner;take a prisoner;prisoner of,The film tells the story of a political prisoner.,电影讲述一位政治犯的故事。,captive;inmate,,prison → prisoner：囚犯。
2714,privacy,B2,noun,/ˈprɪvəsi/,隐私,right to privacy;invade privacy;protect privacy,Everyone has a right to privacy online.,人人都有网络隐私权。,secrecy;seclusion,publicity,private → privacy：隐私。
2715,privilege,B2,noun,/ˈprɪvəlɪdʒ/,特权,great privilege;privilege of;abuse privilege,It is a great privilege to study at this university.,能在这所大学学习是莫大荣幸。,honour;advantage,,privilege：特权或荣幸。
2716,probability,B2,noun,/ˌprɒbəˈbɪləti/,可能性,high probability;probability of;calculate probability,There is a high probability of rain this evening.,今晚下雨的概率很高。,likelihood;chance,improbability,probable → probability：概率。
2717,probable,B2,adj.,/ˈprɒbəbl/,很可能的,probable cause;highly probable;probable result,A storm is the probable cause of the power cut.,风暴很可能是停电原因。,likely;expected,improbable,probable：很可能的。
2718,procedure,B2,noun,/prəˈsiːdʒə(r)/,程序,follow a procedure;safety procedure;standard procedure,Please follow the safety procedure in every experiment.,每次实验请遵守安全程序。,process;method,,proceed → procedure：手续程序。
2719,proceed,B2,verb,/prəˈsiːd/,继续进行,proceed with;proceed to;proceed carefully,We will proceed with the plan after the meeting.,会后我们将继续推进该计划。,continue;go ahead,halt,proceed：继续进行。
2720,process,B2,noun;verb,/ˈprəʊses/,过程；处理,application process;in process;process data,The application process takes about two weeks.,申请流程大约需要两周。,procedure;handle,,process：过程，或处理。
2721,produce,B2,verb,/prəˈdjuːs/,生产,produce goods;produce results;farm produce,Local farms produce fresh vegetables all year.,本地农场全年生产新鲜蔬菜。,make;create,,produce：生产；名词也可指农产品。
2722,producer,B2,noun,/prəˈdjuːsə(r)/,生产者；制片人,film producer;oil producer;producer of,She works as a film producer in London.,她在伦敦当电影制片人。,maker;manufacturer,consumer,produce → producer：生产者或制片人。
2723,production,B2,noun,/prəˈdʌkʃn/,生产；作品,film production;in production;increase production,The factory plans to increase production next year.,工厂计划明年提高产量。,manufacturing;output,,produce → production：生产。
2724,profession,B2,noun,/prəˈfeʃn/,职业,medical profession;choose a profession;profession of,Teaching is a demanding but rewarding profession.,教学是要求高但有回报的职业。,career;occupation,,profess → profession：专业职业。
2725,professional,B2,adj.;noun,/prəˈfeʃənl/,专业的；专业人士,professional advice;professional athlete;highly professional,Seek professional advice before signing the contract.,签合同前寻求专业意见。,expert;skilled,amateur,profession → professional：专业的。
2726,professor,B2,noun,/prəˈfesə(r)/,教授,university professor;professor of;assistant professor,Her favourite university professor taught ancient history.,她最喜欢的大学教授讲授古代史。,academic;lecturer,,profess → professor：教授。
2727,profile,B2,noun,/ˈprəʊfaɪl/,简介；侧面,customer profile;raise profile;online profile,Update your online profile with a clear photo.,用清晰照片更新你的在线资料。,outline;image,,profile：简介或侧面。
2728,profit,B2,noun,/ˈprɒfɪt/,利润,make a profit;profit from;net profit,The shop hopes to make a profit this year.,这家店希望今年能盈利。,gain;earnings,loss,profit：利润。
2729,program,B2,noun,/ˈprəʊɡræm/,程序（计算机）,training program;computer program;TV program,She joined a summer training program for teachers.,她参加了暑期教师培训项目。,programme;course,,program 美式常见；英式常作 programme。
2730,progressive,B2,adj.,/prəˈɡresɪv/,进步的；渐进的,progressive idea;progressive tax;progressive disease,The school introduced progressive ideas about learning.,学校引入了进步的学习理念。,modern;advancing,conservative,progress → progressive：进步的。
2731,prohibit,B2,verb,/prəˈhɪbɪt/,禁止,prohibit smoking;strictly prohibit;prohibit from,School rules strictly prohibit phones in exams.,校规严禁考试时使用手机。,ban;forbid,allow,prohibit：禁止。
2732,promote,B2,verb,/prəˈməʊt/,促进；晋升,promote a product;promote to;promote health,The campaign aims to promote healthy eating.,该活动旨在推广健康饮食。,advertise;advance,demote,promote：推广或晋升。
2733,promotion,B2,noun,/prəˈməʊʃn/,推广；晋升,get a promotion;sales promotion;promotion of,She celebrated after getting a promotion at work.,她工作晋升后庆祝了一番。,advancement;advertising,demotion,promote → promotion：晋升或促销。
2734,prompt,B2,verb;adj.,/prɒmpt/,促使；迅速的,prompt action;prompt reply;prompt someone,Thank you for your prompt reply to my email.,谢谢你及时回复我的邮件。,quick;encourage,delayed,prompt：迅速的，或促使。
2735,pronunciation,B2,noun,/prəˌnʌnsiˈeɪʃn/,发音,clear pronunciation;correct pronunciation;pronunciation of,Teachers stress clear pronunciation in oral exams.,老师在口试中强调清晰发音。,accent;enunciation,,pronounce → pronunciation：发音。
2736,proof,B2,noun,/pruːf/,证明,proof of;clear proof;need proof,Please bring proof of identity to the exam.,请带身份证明参加考试。,evidence;verification,,prove → proof：证据。
2737,proper,B2,adj.,/ˈprɒpə(r)/,适当的,proper way;proper name;proper respect,Wash your hands in the proper way before cooking.,做饭前用正确方法洗手。,correct;suitable,improper,proper：恰当的。
2738,properly,B2,adv.,/ˈprɒpəli/,适当地,work properly;properly trained;do properly,Check that the heater is working properly.,检查暖气是否正常运转。,correctly;appropriately,improperly,proper + ly：恰当地。
2739,property,B2,noun,/ˈprɒpəti/,财产；属性,private property;property market;property of,Please respect private property near the beach.,请尊重海滩附近的私有财产。,estate;possession,,property：财产或性质。
2740,proportion,B2,noun,/prəˈpɔːʃn/,比例,large proportion;in proportion;proportion of,A large proportion of students walk to school.,很大比例的学生步行上学。,ratio;share,,proportion：比例。
2741,proposal,B2,noun,/prəˈpəʊzl/,提议,make a proposal;marriage proposal;proposal for,The committee accepted her proposal for a new club.,委员会接受了她成立新社团的提议。,suggestion;offer,,propose → proposal：提议。
2742,propose,B2,verb,/prəˈpəʊz/,提议,propose a plan;propose that;propose to,I propose that we meet again next Tuesday.,我提议我们下周二再见面。,suggest;put forward,,propose：提议。
2743,prospect,B2,noun,/ˈprɒspekt/,前景,job prospect;prospect of;bright prospect,Young graduates worry about job prospects today.,年轻毕业生如今担心就业前景。,outlook;possibility,,prospect：前景。
2744,protect,B2,verb,/prəˈtekt/,保护,protect from;protect the environment;protect children,Laws protect children from dangerous work.,法律保护儿童免受危险工作伤害。,defend;guard,harm;endanger,protect：保护。
2745,protection,B2,noun,/prəˈtekʃn/,保护,environment protection;under protection;protection from,Wear a helmet for protection from head injuries.,戴头盔以防头部受伤。,defence;shelter,,protect → protection：保护。
2746,protein,B2,noun,/ˈprəʊtiːn/,蛋白质,high in protein;protein shake;source of protein,Beans are a healthy source of protein.,豆子是健康的蛋白质来源。,nutrient,,protein：蛋白质。
2747,protest,B2,noun;verb,/ˈprəʊtest/,抗议,peaceful protest;protest against;street protest,Students held a peaceful protest against higher fees.,学生举行和平抗议反对提高学费。,demonstration;object,,protest：抗议。
2748,prove,B2,verb,/pruːv/,证明,prove that;prove useful;prove wrong,Can you prove that your method always works?,你能证明你的方法总是有效吗？,demonstrate;show,disprove,prove：证明。
2749,provide,B2,verb,/prəˈvaɪd/,提供,provide with;provide for;provide information,Hotels provide guests with free breakfast here.,这里的酒店为客人提供免费早餐。,supply;give,,provide：提供。
2750,provider,B2,noun,/prəˈvaɪdə(r)/,提供者,internet provider;service provider;healthcare provider,Change your internet provider if the speed is poor.,如果网速差就更换网络服务商。,supplier;source,,provide → provider：提供者。
2751,province,B2,noun,/ˈprɒvɪns/,省,remote province;province of;live in a province,She comes from a remote province in the north.,她来自北方一个偏远省份。,region;territory,,province：省。
2752,provision,B2,noun,/prəˈvɪʒn/,提供；条款,make provision;legal provision;provision of,The contract includes a clear provision for refunds.,合同包含明确的退款条款。,supply;clause,,provide → provision：供应或规定。
2753,psychological,B2,adj.,/ˌsaɪkəˈlɒdʒɪkl/,心理的,psychological support;psychological effect;psychological test,Victims often need psychological support after accidents.,事故后受害者常需要心理支持。,mental;emotional,physical,psychology → psychological：心理的。
2754,psychologist,B2,noun,/saɪˈkɒlədʒɪst/,心理学家,clinical psychologist;child psychologist;work as a psychologist,A clinical psychologist spoke to the school staff.,一位临床心理学家与学校员工交谈。,therapist;counsellor,,psychology → psychologist：心理学家。
2755,psychology,B2,noun,/saɪˈkɒlədʒi/,心理学,study psychology;social psychology;psychology of,She hopes to study psychology at university.,她希望在大学学习心理学。,mind science,,psycho + logy：心理学。
2756,pub,B2,noun,/pʌb/,酒吧（英）,local pub;pub lunch;go to the pub,They met friends at the local pub after work.,下班后他们在本地酒吧见朋友。,bar;inn,,pub：酒吧（public house）。
2757,publication,B2,noun,/ˌpʌblɪˈkeɪʃn/,出版物；发表,scientific publication;date of publication;awaiting publication,Her research is awaiting publication next spring.,她的研究等待明年春天发表。,book;issue,,publish → publication：出版物。
2758,publicity,B2,noun,/pʌbˈlɪsəti/,宣传,bad publicity;seek publicity;publicity campaign,The café got free publicity from a TV visit.,咖啡馆因电视到访获得免费宣传。,promotion;attention,,public → publicity：宣传曝光。
2759,publish,B2,verb,/ˈpʌblɪʃ/,出版,publish a book;publish online;newly publish,She hopes to publish a book within two years.,她希望两年内出版一本书。,issue;release,,publish：出版发表。
2760,pump,B2,noun;verb,/pʌmp/,泵；抽,petrol pump;pump water;heart pump,Please fill the tank at the next petrol pump.,请到下一个加油泵把油箱加满。,force;device,,pump：泵，或抽送。
2761,punch,B2,verb;noun,/pʌntʃ/,用拳猛击,punch a hole;punch line;punch someone,Use this tool to punch a hole in the ticket.,用这个工具在票上打孔。,hit;hole punch,,punch：拳打，或打孔。
2762,purchase,B2,verb;noun,/ˈpɜːtʃəs/,购买,make a purchase;purchase online;purchase of,Please keep the receipt after every purchase.,每次购买后请保留收据。,buy;acquisition,sale,purchase：购买（正式）。
2763,pure,B2,adj.,/pjʊə(r)/,纯的,pure water;pure luck;pure gold,This bottle contains pure spring water.,这瓶装的是纯净泉水。,clean;absolute,impure;mixed,pure：纯的。
2764,pursue,B2,verb,/pəˈsjuː/,追求,pursue a career;pursue a goal;pursue someone,She decided to pursue a career in nursing.,她决定从事护理职业。,follow;chase,abandon,pursue：追求。
2765,pursuit,B2,noun,/pəˈsjuːt/,追求,in pursuit of;leisure pursuit;pursuit of,He moved abroad in pursuit of better opportunities.,他为追求更好机会移居国外。,quest;hobby,,pursue → pursuit：追求或消遣。
2766,qualification,B2,noun,/ˌkwɒlɪfɪˈkeɪʃn/,资格,get a qualification;teaching qualification;qualification for,She needs one more qualification to become a teacher.,她还需要一个资质才能当老师。,certificate;requirement,,qualify → qualification：资格。
2767,qualify,B2,verb,/ˈkwɒlɪfaɪ/,取得资格,qualify for;qualify as;qualify to,Does this diploma qualify you to teach abroad?,这个文凭使你有资格在国外教书吗？,entitle;be eligible,,qualify：取得资格。
2768,quality,B2,noun,/ˈkwɒləti/,质量,high quality;quality of life;air quality,Fresh food improves the quality of family meals.,新鲜食物提升家庭用餐质量。,standard;excellence,,quality：质量。
2769,quantity,B2,noun,/ˈkwɒntəti/,数量,large quantity;quantity of;in quantity,Buy rice in large quantity to save money.,大量购买大米可以省钱。,amount;volume,quality,quantity：数量。
2770,questionnaire,B2,noun,/ˌkwestʃəˈneə(r)/,问卷,fill in a questionnaire;customer questionnaire;online questionnaire,Please fill in this short customer questionnaire.,请填写这份简短客户问卷。,survey;form,,question → questionnaire：问卷。
2771,queue,B2,noun;verb,/kjuː/,队伍；排队（英）,join a queue;long queue;queue for,We joined a long queue outside the ticket office.,我们加入售票处外的长队。,line;wait,,英式 queue：排队。
2772,quietly,B2,adv.,/ˈkwaɪətli/,安静地,speak quietly;sit quietly;enter quietly,Please speak quietly so others can concentrate.,请小声说话，好让别人专心。,softly;silently,loudly,quiet + ly：安静地。
2773,quit,B2,verb,/kwɪt/,退出；辞职,quit a job;quit smoking;quit school,He decided to quit smoking before the baby arrives.,他决定在宝宝出生前戒烟。,stop;resign,continue,quit：放弃或辞职。
2774,quote,B2,verb;noun,/kwəʊt/,引用,quote a price;famous quote;quote from,Can you quote a price for repairing the roof?,你能为修屋顶报个价吗？,cite;estimate,,quote：引用或报价。
2775,racial,B2,adj.,/ˈreɪʃl/,种族的,racial equality;racial difference;racial tension,Schools teach students about racial equality.,学校向学生讲授种族平等。,ethnic,,race → racial：种族的。
2776,racing,B2,noun,/ˈreɪsɪŋ/,赛跑；赛车,horse racing;car racing;racing driver,Horse racing is popular in this country.,赛马在这个国家很流行。,competition;speed sport,,race → racing：竞赛运动。
2777,radar,B2,noun,/ˈreɪdɑː(r)/,雷达,radar system;on the radar;radar screen,Planes appear as dots on the radar screen.,飞机在雷达屏幕上显示为小点。,detector,,radar：雷达。
2778,radiation,B2,noun,/ˌreɪdiˈeɪʃn/,辐射,solar radiation;radiation level;risk of radiation,Wear cream to protect skin from solar radiation.,涂防晒霜保护皮肤免受太阳辐射。,rays;emission,,radiate → radiation：辐射。
2779,radical,B2,adj.,/ˈrædɪkl/,激进的,radical change;radical idea;radical reform,The new plan calls for radical change in education.,新计划要求对教育做彻底变革。,extreme;fundamental,moderate,radical：激进的、根本的。
2780,rail,B2,noun,/reɪl/,铁轨,rail travel;by rail;rail safety,Many people prefer rail travel to flying.,许多人更喜欢坐火车出行而非飞行。,railway;bar,,rail：铁路，或栏杆。
2781,raincoat,B2,noun,/ˈreɪnkəʊt/,雨衣,wear a raincoat;pack a raincoat;yellow raincoat,Pack a raincoat if the weather looks uncertain.,如果天气不确定请带上雨衣。,mackintosh;waterproof,,rain + coat：雨衣。
2782,rainfall,B2,noun,/ˈreɪnfɔːl/,降雨量,heavy rainfall;annual rainfall;rainfall in,Heavy rainfall caused flooding in the valley.,强降雨导致山谷洪水。,precipitation,,rain + fall：降雨量。
2783,range,B2,noun;verb,/reɪndʒ/,范围；排列,wide range;price range;mountain range,The shop offers a wide range of fresh fruit.,这家店提供种类丰富的新鲜水果。,variety;scope,,range：范围或山脉。
2784,rank,B2,noun;verb,/ræŋk/,等级；排名,high rank;rank among;military rank,She holds a high rank in the police force.,她在警队中级别很高。,position;grade,,rank：等级或排名。
2785,rapid,B2,adj.,/ˈræpɪd/,迅速的,rapid growth;rapid change;rapid response,The city has seen rapid growth in tourism.,这座城市旅游业快速增长。,fast;swift,slow,rapid：迅速的。
2786,rapidly,B2,adv.,/ˈræpɪdli/,迅速地,grow rapidly;change rapidly;move rapidly,Technology is changing rapidly every year.,技术每年都在快速变化。,quickly;swiftly,slowly,rapid + ly：迅速地。
2787,rare,B2,adj.,/reə(r)/,稀有的,rare bird;rare opportunity;rare disease,Seeing a wild otter here is quite rare.,在这里看见野生水獭相当罕见。,uncommon;scarce,common,rare：稀有的。
2788,rarely,B2,adv.,/ˈreəli/,很少,rarely see;rarely happen;only rarely,We rarely see snow in this part of the country.,这个地区很少下雪。,seldom;hardly ever,often,rare + ly：很少地。
2789,rat,B2,noun,/ræt/,老鼠,brown rat;smell a rat;rat poison,A brown rat ran across the empty street.,一只棕色老鼠跑过空荡荡的街道。,rodent,,rat：老鼠。
2790,rate,B2,noun;verb,/reɪt/,比率；评价,interest rate;at a rate;success rate,The interest rate on the loan rose last month.,贷款利率上个月上涨了。,speed;percentage,,rate：比率或速度。
2791,raw,B2,adj.,/rɔː/,生的；未加工的,raw materials;raw fish;raw data,Do not eat raw fish if you feel unwell.,身体不适时不要吃生鱼。,uncooked;crude,cooked;processed,raw：生的、未加工的。
2792,react,B2,verb,/riˈækt/,反应,react to;react quickly;react badly,How did the crowd react to the sudden news?,人群对突发消息作何反应？,respond;behave,,re + act：作出反应。
2793,reaction,B2,noun,/riˈækʃn/,反应,chemical reaction;strong reaction;allergic reaction,She had a strong allergic reaction to the medicine.,她对这种药有强烈过敏反应。,response;reply,,react → reaction：反应。
2794,readily,B2,adv.,/ˈredɪli/,乐意地；容易地,readily available;readily agree;readily accept,Fresh water is not readily available in every village.,并非每个村子都能轻易获得淡水。,easily;willingly,reluctantly,ready → readily：轻易地。
2795,realistic,B2,adj.,/ˌrɪəˈlɪstɪk/,现实的,realistic goal;realistic hope;be realistic,Set a realistic goal for your first exam.,为第一次考试设定现实目标。,practical;truthful,unrealistic,real → realistic：现实的。
2796,reality,B2,noun,/riˈæləti/,现实,in reality;face reality;escape reality,"In reality, learning takes patience and daily work.",实际上，学习需要耐心和每日努力。,fact;truth,fantasy,real → reality：现实。
2797,reasonable,B2,adj.,/ˈriːznəbl/,合理的,reasonable price;reasonable request;beyond reasonable,Twenty pounds is a reasonable price for this book.,这本书二十英镑价格合理。,fair;sensible,unreasonable,reason → reasonable：合理的。
2798,reasonably,B2,adv.,/ˈriːznəbli/,合理地,reasonably priced;reasonably sure;reasonably well,The hotel was clean and reasonably priced.,这家酒店干净且价格合理。,fairly;quite,unreasonably,reasonable + ly：合理地、相当。
2799,recall,B2,verb,/rɪˈkɔːl/,回想；召回,recall a name;product recall;hard to recall,I cannot recall the name of that quiet street.,我想不起那条安静街道的名字。,remember;withdraw,forget,re + call：回忆或召回。
2800,receipt,B2,noun,/rɪˈsiːt/,收据,keep the receipt;sales receipt;ask for a receipt,Always keep the receipt when you buy electronics.,买电子产品时一定保留收据。,proof of purchase,,receive → receipt：收据。
