Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1011,wind,A2,noun; verb,/wɪnd/; /waɪnd/,风；上发条；蜿蜒,strong wind;wind blows;wind up,A cold wind blew across the empty football field.,一阵寒风吹过空荡荡的足球场。,breeze;gale,calm,名词读 /wɪnd/（风）；动词“缠绕”常读 /waɪnd/。
1012,none,A2,pron.; adv.,/nʌn/,没有一个；毫不,none of;none at all;almost none,None of the answers on the first page is correct.,第一页上的答案没有一个是对的。,no one;nothing,all,none = not one：一个也没有。
1013,exchange,A2,noun; verb,/ɪksˈtʃeɪndʒ/,交换；交流,in exchange for;exchange ideas;foreign exchange,Students exchange ideas during the group discussion.,学生在小组讨论中交换想法。,swap;trade,keep,ex + change：彼此换过来。
1014,budget,A2,noun; verb,/ˈbʌdʒɪt/,预算,on a budget;family budget;budget for,We need a careful budget for our summer holiday.,我们的暑假需要做一份仔细的预算。,allowance;plan,,budget：先算清能花多少钱。
1015,famous,A2,adj.,/ˈfeɪməs/,著名的；出名的,famous for;world-famous;become famous,The city is famous for its old stone bridges.,这座城市以古老的石桥而闻名。,well-known;renowned,unknown,fame（名声）→ famous（有名的）。
1016,blood,A2,noun,/blʌd/,血；血统,blood test;in the blood;blood pressure,The nurse took a blood sample from his arm.,护士从他手臂上采了血样。,lifeblood,,blood：身体里流动的红色液体。
1017,appropriate,A2,adj.,/əˈprəʊpriət/,合适的；恰当的,appropriate for;appropriate time;appropriate behaviour,Please wear appropriate clothes for the formal dinner.,正式晚宴请穿合适的衣服。,suitable;proper,inappropriate,appropriate：放在这个场合正合适。
1018,block,A2,noun; verb,/blɒk/,街区；堵塞；阻挡,road block;block the way;apartment block,A fallen tree blocked the road after the storm.,风暴过后，一棵倒下的树堵住了道路。,obstruct;chunk,clear,block：像一块木头横在路中间。
1019,warm,A2,adj.; verb,/wɔːm/,温暖的；使变暖,warm weather;warm up;keep warm,Please warm up the soup before you serve it.,上汤之前请先把它热一热。,mild;heat,cold,warm：不烫也不冷，刚刚舒服。
1020,count,A2,verb; noun,/kaʊnt/,数；计数；重要,count on;count the money;final count,You can count on her when the work gets difficult.,工作变难时，你可以指望她。,tally;matter,,count on：把人当可靠的“数”进去。
1021,scene,A2,noun,/siːn/,场景；现场；景色,crime scene;behind the scenes;scene from,The opening scene of the play made everyone quiet.,这部戏的开场让所有人安静下来。,setting;sight,,scene：舞台或眼前的一幕画面。
1022,writer,A2,noun,/ˈraɪtə(r)/,作家；作者,fiction writer;writer of;become a writer,Her favourite writer publishes a new novel every year.,她最喜欢的作家每年都出版一部新小说。,author;novelist,reader,write + er：写东西的人。
1023,content,A2,noun; adj.,/ˈkɒntent/; /kənˈtent/,内容；满意的,table of contents;content with;online content,Please check the content of the email before you send it.,发送前请检查邮件的内容。,substance;satisfied,dissatisfied,名词读重音在前；形容词“满足”重音在后。
1024,prevent,A2,verb,/prɪˈvent/,预防；阻止,prevent from;prevent an accident;help prevent,Washing hands carefully can prevent many infections.,认真洗手可以预防许多感染。,stop;avoid,cause,pre + vent：提前堵住，不让发生。
1025,safe,A2,adj.,/seɪf/,安全的,safe place;feel safe;safe and sound,Keep your passport in a safe place during the trip.,旅行时把护照放在安全的地方。,secure;protected,dangerous,safe：没有危险的状态。
1026,invite,A2,verb,/ɪnˈvaɪt/,邀请,invite someone to;invite friends;invite questions,They invited us to dinner at their new flat.,他们邀请我们去他们的新公寓吃晚饭。,ask;welcome,exclude,invite：把人“请进来”。
1027,mix,A2,verb; noun,/mɪks/,混合；混合物,mix with;mix together;cake mix,Mix the flour and sugar in a large bowl.,在大碗里把面粉和糖混合。,blend;combine,separate,mix：把不同东西搅在一起。
1028,element,A2,noun,/ˈelɪmənt/,要素；元素,key element;element of;chemical element,Teamwork is a key element of our success.,团队合作是我们成功的关键要素。,component;factor,whole,element：构成整体的基本零件。
1029,effective,A2,adj.,/ɪˈfektɪv/,有效的；起作用的,effective way;highly effective;effective communication,This is an effective way to remember new words.,这是记住新词的有效方法。,successful;useful,ineffective,effect（效果）→ effective（有成效的）。
1030,correct,A2,adj.; verb,/kəˈrekt/,正确的；纠正,correct answer;correct a mistake;politically correct,Please correct the spelling mistakes in your essay.,请改正作文里的拼写错误。,right;fix,wrong,correct：把错的改到对的位置。
1031,medical,A2,adj.,/ˈmedɪkl/,医学的；医疗的,medical care;medical school;medical advice,He needs medical attention after the accident.,事故后他需要医疗护理。,clinical;health,,medic（医）→ medical（医学的）。
1032,admit,A2,verb,/ədˈmɪt/,承认；准许进入,admit that;admit to;admit someone,He finally admitted that he had made a serious mistake.,他最终承认自己犯了一个严重错误。,confess;accept,deny,admit：把门打开，让事实进来。
1033,beat,A2,verb; noun,/biːt/,击败；敲打；节拍,beat someone;heart beat;beat the record,Our team beat the champions in the final match.,我们的队伍在决赛中击败了冠军。,defeat;strike,lose,beat：打过去，也能指心脏的跳动。
1034,telephone,A2,noun; verb,/ˈtelɪfəʊn/,电话；打电话,on the telephone;telephone call;telephone number,Please telephone the office if you will be late.,如果你会迟到，请打电话给办公室。,phone;call,,tele（远）+ phone（声音）＝远方的声音。
1035,copy,A2,noun; verb,/ˈkɒpi/,副本；复制,make a copy;copy of;copy and paste,Please make a copy of your passport for the hotel.,请为酒店复印一份护照。,duplicate;imitate,original,copy：照着原件再做一份。
1036,committee,A2,noun,/kəˈmɪti/,委员会,committee meeting;on the committee;steering committee,The committee will decide the winner next Monday.,委员会将在下周一决定获胜者。,board;panel,,commit（承诺）→ committee（共同承担责任的一群人）。
1037,aware,A2,adj.,/əˈweə(r)/,意识到的；知道的,aware of;become aware;fully aware,Are you aware of the changes to the timetable?,你知道时刻表的变动吗？,conscious;informed,unaware,be aware of：心里清楚某件事。
1038,advice,A2,noun,/ədˈvaɪs/,建议；劝告,give advice;ask for advice;piece of advice,My teacher gave me useful advice about essay writing.,老师就写作文给了我有用的建议。,guidance;tip,,advice 不可数；一条建议说 a piece of advice。
1039,handle,A2,verb; noun,/ˈhændl/,处理；把手,handle a problem;door handle;handle with care,She knows how to handle difficult customers calmly.,她知道如何冷静地应对难缠的顾客。,manage;deal with,,把手叫 handle；处理问题就像握紧把手。
1040,glass,A2,noun,/ɡlɑːs/,玻璃；玻璃杯,a glass of;glass window;broken glass,She poured a glass of water for the guest.,她给客人倒了一杯水。,tumbler,,glass：透明材质，也常指杯子。
1041,trial,A2,noun,/ˈtraɪəl/,审判；试验,on trial;clinical trial;free trial,The new medicine is still in clinical trial.,这种新药仍在临床试验中。,test;hearing,,try（尝试）→ trial（试验/审理）。
1042,stress,A2,noun; verb,/stres/,压力；强调,under stress;stress the point;reduce stress,Many students feel stress before important exams.,许多学生在重要考试前感到压力。,pressure;emphasise,calm,stress：心里的紧，也可“加重语气”。
1043,radio,A2,noun,/ˈreɪdiəʊ/,收音机；广播,on the radio;radio station;listen to the radio,I heard the weather report on the radio this morning.,今天早上我在收音机上听到了天气预报。,broadcast;wireless,,radio：靠电波传来的声音。
1044,administration,A2,noun,/ədˌmɪnɪˈstreɪʃn/,管理；行政；当局,school administration;public administration;under the administration,The university administration changed the registration rules.,学校行政部门更改了注册规定。,management;government,,administer（管理）→ administration（管理体系）。
1045,complex,A2,adj.; noun,/ˈkɒmpleks/,复杂的；综合体,complex problem;sports complex;complex system,This maths problem looks simple but is quite complex.,这道数学题看起来简单，其实相当复杂。,complicated;intricate,simple,com + plex：许多部分缠在一起。
1046,text,A2,noun; verb,/tekst/,文本；发短信,text message;send a text;in the text,Please read the text carefully before answering.,请仔细阅读课文后再回答。,passage;message,,text：写在纸上或屏幕上的文字。
1047,context,A2,noun,/ˈkɒntekst/,语境；背景,in context;historical context;out of context,You need the full context to understand this sentence.,要理解这句话，你需要完整的语境。,setting;background,,con + text：文字周围一起出现的环境。
1048,ride,A2,verb; noun,/raɪd/,骑；乘坐；旅程,ride a bike;give someone a ride;bus ride,He rides his bike to school every morning.,他每天早上骑自行车去学校。,cycle;journey,walk,ride：坐在或骑在交通工具上移动。
1049,directly,A2,adv.,/dəˈrektli/,直接地；立刻,directly to;directly involved;speak directly,Please go directly to the meeting room after lunch.,午饭后请直接去会议室。,straight;immediately,indirectly,direct + ly：不拐弯、不绕路。
1050,heavy,A2,adj.,/ˈhevi/,重的；大量的,heavy rain;heavy traffic;heavy bag,The box was too heavy for one person to carry.,这个箱子太重，一个人搬不动。,weighty;intense,light,heavy：沉甸甸，提起来费力。
1051,remove,A2,verb,/rɪˈmuːv/,移除；去掉,remove from;remove a stain;remove barriers,Please remove your shoes before entering the house.,进屋前请脱掉鞋子。,take away;delete,add,re + move：再次移动走开＝移走。
1052,conduct,A2,verb; noun,/kənˈdʌkt/; /ˈkɒndʌkt/,进行；行为,conduct a survey;conduct research;code of conduct,The team will conduct a survey among local residents.,该团队将在当地居民中开展一项调查。,carry out;behaviour,,动词重音在后；名词“行为”重音在前。
1053,equipment,A2,noun,/ɪˈkwɪpmənt/,设备；装备,sports equipment;modern equipment;piece of equipment,The lab needs new equipment for the science project.,实验室需要这门科学项目的新设备。,gear;apparatus,,equip（装备）→ equipment（装备物）；不可数。
1054,otherwise,A2,adv.; conj.,/ˈʌðəwaɪz/,否则；在其他方面,or otherwise;otherwise known as;act otherwise,Leave now; otherwise you will miss the last bus.,现在就走，否则你会错过末班车。,or else;differently,,other + wise：换成另一种做法，要不然……
1055,title,A2,noun,/ˈtaɪtl/,标题；头衔；冠军,job title;book title;win the title,What is the title of the article you are reading?,你正在读的文章标题是什么？,name;heading,,title：写在最上方给东西起的名字。
1056,extra,A2,adj.; adv.; noun,/ˈekstrə/,额外的；另外,extra time;extra money;at no extra cost,We need extra chairs for the guests tonight.,今晚我们需要给客人准备额外的椅子。,additional;spare,essential,extra：多出来的那一份。
1057,executive,A2,noun; adj.,/ɪɡˈzekjətɪv/,高管；行政的,chief executive;executive decision;executive officer,The executive decided to expand the company overseas.,高管决定把公司拓展到海外。,manager;senior,,execute（执行）→ executive（负责执行决策的人）。
1058,chair,A2,noun; verb,/tʃeə(r)/,椅子；主持,sit on a chair;chair a meeting;office chair,She will chair the meeting this afternoon.,今天下午她将主持会议。,seat;preside,,chair：能坐，也能“坐镇”主持会议。
1059,expensive,A2,adj.,/ɪkˈspensɪv/,昂贵的,too expensive;expensive car;expensive habit,This hotel is too expensive for a short weekend trip.,这家酒店对短周末旅行来说太贵了。,costly;dear,cheap,expense（开销）→ expensive（花钱多的）。
1060,sample,A2,noun; verb,/ˈsɑːmpl/,样品；抽样,free sample;blood sample;sample of,They gave us a free sample of the new chocolate.,他们给了我们新款巧克力的免费试吃装。,specimen;example,,sample：拿出一小份来代表全体。
1061,sex,A2,noun,/seks/,性别；性,sex education;same sex;sex discrimination,The form asks you to state your age and sex.,表格要求你填写年龄和性别。,gender,,sex 在表格里常指 biological sex（性别）。
1062,deliver,A2,verb,/dɪˈlɪvə(r)/,递送；发表；兑现,deliver a package;deliver a speech;deliver results,The postman will deliver the package tomorrow morning.,邮递员明天早上会把包裹送来。,bring;present,withhold,deliver：把东西或话“交到对方手里”。
1063,video,A2,noun,/ˈvɪdiəʊ/,视频；录像,watch a video;video call;music video,We watched a short video about recycling in class.,我们在课堂上观看了一段关于回收的短视频。,clip;footage,,video：看得见的动态画面。
1064,connection,A2,noun,/kəˈnekʃn/,连接；关系,internet connection;make a connection;in connection with,The internet connection was too weak to join the call.,网络连接太弱，无法加入通话。,link;relationship,separation,connect（连接）→ connection（连接关系）。
1065,primary,A2,adj.,/ˈpraɪməri/,主要的；初级的,primary school;primary goal;primary care,Our primary goal this year is to improve reading skills.,我们今年的主要目标是提高阅读能力。,main;chief,secondary,prime（首要）→ primary（第一位的）。
1066,weather,A2,noun,/ˈweðə(r)/,天气,bad weather;weather forecast;in all weathers,The weather will be cold and wet this weekend.,这个周末天气将又冷又湿。,climate;conditions,,weather：窗外每天变化的冷暖晴雨。
1067,collect,A2,verb,/kəˈlekt/,收集；领取,collect data;collect stamps;collect from,Please collect your certificate from the office tomorrow.,请明天去办公室领取证书。,gather;pick up,scatter,col + lect：把散落的东西收拢到一起。
1068,inform,A2,verb,/ɪnˈfɔːm/,通知；告知,inform someone of;keep informed;inform that,Please inform me of any change to the schedule.,日程若有任何变动，请通知我。,notify;tell,withhold,in + form：把信息“形成”并告知对方。
1069,principle,A2,noun,/ˈprɪnsəpl/,原则；原理,basic principle;in principle;guiding principle,Honesty is an important principle in our company.,诚实是我们公司的一项重要原则。,rule;tenet,,注意与 principal（校长/主要的）拼写不同。
1070,straight,A2,adj.; adv.,/streɪt/,直的；径直,straight line;go straight;straight away,Go straight along this road and turn left at the lights.,沿着这条路直走，到红绿灯处左转。,direct;upright,bent;curved,straight：不弯不拐。
1071,appeal,A2,noun; verb,/əˈpiːl/,吸引力；上诉；呼吁,appeal to;make an appeal;broad appeal,The charity made an appeal for food and warm clothes.,该慈善机构呼吁捐赠食物和保暖衣物。,attract;plea,repel,appeal to：对某人有吸引力，或向其提出请求。
1072,highly,A2,adv.,/ˈhaɪli/,高度地；非常,highly likely;highly successful;think highly of,She is highly skilled at solving technical problems.,她非常擅长解决技术问题。,extremely;greatly,slightly,high + ly：提到很高的程度。
1073,trust,A2,noun; verb,/trʌst/,信任；信赖,trust someone;build trust;in trust,It takes time to build trust between new teammates.,新队友之间建立信任需要时间。,confidence;rely on,doubt,trust：把心交给对方保管。
1074,wonderful,A2,adj.,/ˈwʌndəfl/,精彩的；极好的,wonderful time;wonderful news;absolutely wonderful,We had a wonderful time at the beach last Sunday.,上周日我们在海滩玩得很开心。,marvellous;excellent,awful,wonder（惊奇）→ wonderful（令人称奇的好）。
1075,flat,A2,noun; adj.,/flæt/,公寓；平坦的,rent a flat;flat tyre;fall flat,They moved into a small flat near the university.,他们搬进了大学附近的一间小公寓。,apartment;level,hilly,英式 flat＝公寓；也指表面平坦。
1076,absolutely,A2,adv.,/ˈæbsəluːtli/,绝对地；完全地,absolutely right;absolutely necessary;absolutely not,You are absolutely right about the meeting time.,关于开会时间你说得完全正确。,completely;totally,partly,absolute + ly：没有一点折扣。
1077,flow,A2,noun; verb,/fləʊ/,流动；流畅,traffic flow;flow of;flow smoothly,The river flows quietly through the valley.,河水静静地流过山谷。,stream;run,stop,flow：像水一样不停向前。
1078,fair,A2,adj.; noun; adv.,/feə(r)/,公平的；集市；相当,fair treatment;job fair;fair enough,The referee tried to make a fair decision for both teams.,裁判试图做出对双方都公平的判罚。,just;market,unfair,fair：尺子两端一样长＝公平。
1079,additional,A2,adj.,/əˈdɪʃənl/,额外的；附加的,additional cost;additional information;additional support,There may be an additional charge for late booking.,逾期预订可能会有额外费用。,extra;further,basic,add（加上）→ additional（加出来的）。
1080,responsible,A2,adj.,/rɪˈspɒnsəbl/,负责的；有责任心的,responsible for;responsible adult;socially responsible,Who is responsible for locking the classroom door?,谁负责锁教室的门？,accountable;reliable,irresponsible,response（回应）→ responsible：出了事要应声负责。
1081,farm,A2,noun; verb,/fɑːm/,农场；耕种,on a farm;farm animals;organic farm,They grew vegetables and raised chickens on their farm.,他们在自己的农场种蔬菜、养鸡。,ranch;cultivate,,farm：田地与家畜所在的生产之地。
1082,collection,A2,noun,/kəˈlekʃn/,收藏；收集；专辑,stamp collection;collection of;art collection,His collection of old stamps is worth a lot of money.,他收藏的旧邮票很值钱。,set;gathering,,collect → collection：收在一起的一批东西。
1083,hang,A2,verb,/hæŋ/,悬挂；垂下,hang up;hang on;hang clothes,Please hang your coat on the hook by the door.,请把外套挂在门边的挂钩上。,suspend;drape,,hang：让物体挂着不落地。
1084,negative,A2,adj.; noun,/ˈneɡətɪv/,负面的；否定的,negative effect;negative answer;test negative,Too little sleep can have a negative effect on study.,睡眠太少会对学习产生负面影响。,unfavourable;pessimistic,positive,neg-（否定）→ negative：带负号的那一面。
1085,band,A2,noun,/bænd/,乐队；带子；波段,rock band;rubber band;join a band,Their band will play at the school festival tonight.,他们的乐队今晚将在学校节日演出。,group;strip,,band：一群人绑在一起奏乐，或一根带子。
1086,relative,A2,noun; adj.,/ˈrelətɪv/,亲戚；相对的,close relative;relative to;relative importance,We visited our relatives during the Spring Festival.,春节期间我们去探望了亲戚。,relation;comparative,absolute;stranger,relate（关联）→ relative：有亲属关系的人。
1087,tour,A2,noun,/tʊə(r)/; /tɔː(r)/,旅游；巡回；参观,go on a tour;tour guide;world tour,We went on a guided tour of the old castle.,我们参加了古城的导游团参观。,trip;journey,,tour：按路线走一圈看一看。
1088,alternative,A2,noun; adj.,/ɔːlˈtɜːnətɪv/,替代方案；可供选择的,alternative to;alternative energy;have no alternative,"If the train is cancelled, what is the alternative?",如果火车取消了，还有什么替代方案？,option;substitute,,alter（改变）→ alternative：另一条可选之路。
1089,software,A2,noun,/ˈsɒftweə(r)/,软件,software update;install software;software company,You need to update the software to fix the bug.,你需要更新软件来修复这个漏洞。,program;app,hardware,soft + ware：相对“硬件”的程序产品。
1090,pair,A2,noun; verb,/peə(r)/,一对；配对,a pair of;pair up;in pairs,She bought a new pair of shoes for the interview.,她为面试买了一双新鞋。,couple;duo,single,pair：两只凑成一套。
1091,ship,A2,noun; verb,/ʃɪp/,船；运送,cargo ship;ship goods;by ship,The company will ship the books within three days.,公司将在三天内把书发出。,vessel;send,,ship：大船；也可指把货发出去。
1092,attitude,A2,noun,/ˈætɪtjuːd/,态度；看法,positive attitude;attitude towards;change attitude,A positive attitude helps you face difficulties better.,积极的态度能帮助你更好地面对困难。,outlook;manner,,attitude：心里对事情的站姿。
1093,cheap,A2,adj.,/tʃiːp/,便宜的,cheap price;cheap hotel;dirt cheap,We found a cheap hotel near the train station.,我们在火车站附近找到一家便宜的旅馆。,inexpensive;low-cost,expensive,cheap：花钱少，但不一定差。
1094,double,A2,adj.; verb; noun,/ˈdʌbl/,双倍的；加倍,double room;double the amount;on the double,Sales nearly doubled after the new advertisement.,新广告投放后销售额几乎翻倍。,twice;twin,single;halve,double：一变二。
1095,leg,A2,noun,/leɡ/,腿；一段行程,broken leg;leg of a journey;stretch your legs,He hurt his leg while playing football yesterday.,他昨天踢足球时伤到了腿。,limb;stage,,leg：支撑身体走路的肢体。
1096,observe,A2,verb,/əbˈzɜːv/,观察；遵守,observe carefully;observe rules;observe a festival,Scientists observe the birds for several weeks.,科学家连续几周观察这些鸟。,watch;notice,ignore,ob + serve：在旁仔细看，也可指守规矩。
1097,sentence,A2,noun; verb,/ˈsentəns/,句子；判决,write a sentence;prison sentence;complete sentence,Please write a complete sentence for each answer.,请用完整句子回答每一题。,clause;judgement,,sentence：语法里的句子，也指法庭判刑。
1098,print,A2,verb; noun,/prɪnt/,打印；印刷品,print out;in print;print a document,Please print two copies of the report for the meeting.,请为会议打印两份报告。,publish;copy,,print：把字迹压印到纸上。
1099,progress,A2,noun; verb,/ˈprəʊɡres/; /prəˈɡres/,进步；进展,make progress;in progress;steady progress,She has made steady progress in spoken English.,她在英语口语方面取得了稳步进步。,advance;improvement,setback,pro + gress：向前迈步。
1100,truth,A2,noun,/truːθ/,真相；真理,tell the truth;the truth is;search for truth,He finally told the truth about what happened.,他最终说出了事情的真相。,fact;reality,lie;falsehood,true → truth：真实的那一层。
