Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1234,average,A2,noun; adj.,/ˈævərɪdʒ/,平均；普通的,my average;this average;average and,We talked about the average after class today.,今天课后我们谈论了这个平均。,normal;mean,extreme,看见 average 先想画面，再对应「平均」。
1235,avoid,A2,verb,/əˈvɔɪd/,避免,avoid carefully;avoid to;try to avoid,Try to avoid busy roads during rush hour.,高峰时段尽量避开拥堵道路。,keep away from,face,avoid 与近义词对比，突出「避免」这一义。
1236,award,A2,noun; verb,/əˈwɔːd/,奖；授予,new award;award for;on the award,There is an award near our school gate.,我们学校门口附近有奖。,prize;honour,,award ≈「奖」；结合例句里的用法记。
1237,aware,A2,adj.,/əˈweə(r)/,意识到的,very aware;aware enough;look aware,She felt aware after hearing the unexpected news.,听到意外消息后她感到意识到的。,conscious;informed,unaware,看见 aware 先想画面，再对应「意识到的」。
1238,awkward,A2,adj.,/ˈɔːkwəd/,尴尬的；笨拙的,very awkward;awkward enough;look awkward,She felt awkward after hearing the unexpected news.,听到意外消息后她感到尴尬的。,,,把 awkward（尴尬的）放进自己的一句英语里。
1239,background,A2,noun,/ˈbækɡraʊnd/,背景,my background;this background;background and,A clear background can help students learn faster.,清晰的背景能帮助学生学得更快。,setting;history,,background ≈「背景」；注意它在句中的位置。
1240,backwards,A2,adv.,/ˈbækwədz/,向后（英式）,speak backwards;move backwards;happen backwards,We arrived backwards and found seats at the front.,我们到得很向后，在前排找到了座位。,,,看见 backwards 先想画面，再对应「向后」。
1241,baggage,A2,noun,/ˈbæɡɪdʒ/,行李,the baggage;a new baggage;baggage of,We talked about the baggage in class this morning.,我们今早在课上讨论了这个行李。,,,baggage 与近义词对比，突出「行李」这一义。
1242,bake,A2,verb,/beɪk/,烘烤,bake money;bake time;bake home,They decided to bake after a short team discussion.,简短的小组讨论后，他们决定烘烤。,cook;roast,,看见 bake 先想画面，再对应「烘烤」。
1243,balance,A2,noun; verb,/ˈbæləns/,平衡,the balance;a new balance;balance of,A clear balance can help students learn faster.,清晰的平衡能帮助学生学得更快。,equilibrium;scale,,拼写盯住 balance，词义先记「平衡」。
1244,ban,A2,verb; noun,/bæn/,禁止,ban money;ban time;ban home,We need to ban this carefully before Friday.,我们需要在周五前仔细地禁止这件事。,forbid;prohibit,allow,ban 与近义词对比，突出「禁止」这一义。
1245,bar,A2,noun; verb,/bɑː(r)/,酒吧；杆；禁止,new bar;bar for;on the bar,I bought a bar at the corner shop today.,我今天在街角小店买了酒吧。,pub;rod,,bar ≈「酒吧」；结合例句里的用法记。
1246,barrier,A2,noun,/ˈbæriə(r)/,障碍,my barrier;this barrier;barrier and,We talked about the barrier after class today.,今天课后我们谈论了这个障碍。,obstacle;wall,,把 barrier（障碍）放进自己的一句英语里。
1247,base,A2,noun; verb,/beɪs/,基础；以……为根据,the base;a new base;base of,We talked about the base in class this morning.,我们今早在课上讨论了这个基础。,foundation;bottom,,base 与近义词对比，突出「基础」这一义。
1248,basic,A2,adj.,/ˈbeɪsɪk/,基本的,very basic;basic enough;look basic,He gave a basic answer during the short test.,小测验时他给出了基本的的回答。,essential;fundamental,advanced,basic ≈「基本的」；结合例句里的用法记。
1249,basis,A2,noun,/ˈbeɪsɪs/,基础,my basis;this basis;basis and,I bought a basis at the corner shop today.,我今天在街角小店买了基础。,foundation;base,,看见 basis 先想画面，再对应「基础」。
1250,battle,A2,noun; verb,/ˈbætl/,战役；斗争,my battle;this battle;battle and,She put the battle back on the shelf carefully.,她小心地把战役放回了架子上。,fight;conflict,peace,battle ≈「战役」；结合例句里的用法记。
1251,beam,A2,noun; verb,/biːm/,梁；光束；微笑,new beam;beam for;on the beam,We talked about the beam after class today.,今天课后我们谈论了这个梁。,,,beam ≈「梁」；注意它在句中的位置。
1252,bean,A2,noun,/biːn/,豆子,new bean;bean for;on the bean,I bought a bean at the corner shop today.,我今天在街角小店买了豆子。,,,bean ≈「豆子」；注意它在句中的位置。
1253,bear,A2,verb; noun,/beə(r)/,忍受；熊,bear carefully;bear to;try to bear,They decided to bear after a short team discussion.,简短的小组讨论后，他们决定忍受。,endure;carry,,bear ≈「忍受」；结合例句里的用法记。
1254,beat,A2,verb; noun,/biːt/,打败；敲打；节拍,try to beat;beat at once;beat later,I often beat with my classmates after school.,我放学后常和同学一起打败。,defeat;hit,lose,拼写盯住 beat，词义先记「打败」。
1255,beauty,A2,noun,/ˈbjuːti/,美；美人,new beauty;beauty for;on the beauty,We talked about the beauty after class today.,今天课后我们谈论了这个美。,loveliness,,拼写盯住 beauty，词义先记「美」。
1256,bee,A2,noun,/biː/,蜜蜂,the bee;a new bee;bee of,We talked about the bee in class this morning.,我们今早在课上讨论了这个蜜蜂。,,,bee ≈「蜜蜂」；注意它在句中的位置。
1257,beef,A2,noun,/biːf/,牛肉,the beef;a new beef;beef of,There is a beef near our school gate.,我们学校门口附近有牛肉。,,,把 beef（牛肉）放进自己的一句英语里。
1258,beginning,A2,noun,/bɪˈɡɪnɪŋ/,开始,the beginning;a new beginning;beginning of,We talked about the beginning in class this morning.,我们今早在课上讨论了这个开始。,start;opening,end,beginning ≈「开始」；注意它在句中的位置。
1259,behave,A2,verb,/bɪˈheɪv/,表现,behave carefully;behave to;try to behave,"Can you behave a little more slowly, please?",你能再慢一点表现吗？,act;conduct oneself,misbehave,拼写盯住 behave，词义先记「表现」。
1260,behaviour,A2,noun,/bɪˈheɪvjə(r)/,行为（英式）,the behaviour;a new behaviour;behaviour of,This behaviour is important for our next step.,这个行为对我们的下一步很重要。,conduct;manners,,看见 behaviour 先想画面，再对应「行为」。
1261,being,A2,noun,/ˈbiːɪŋ/,生物；存在,my being;this being;being and,We talked about the being after class today.,今天课后我们谈论了这个生物。,creature;existence,,把 being（生物）放进自己的一句英语里。
1262,belief,A2,noun,/bɪˈliːf/,信念,my belief;this belief;belief and,There is a belief near our school gate.,我们学校门口附近有信念。,faith;opinion,doubt,拼写盯住 belief，词义先记「信念」。
1263,bell,A2,noun,/bel/,铃,my bell;this bell;bell and,There is a bell near our school gate.,我们学校门口附近有铃。,,,拼写盯住 bell，词义先记「铃」。
1264,belong,A2,verb,/bɪˈlɒŋ/,属于,try to belong;belong at once;belong later,"Can you belong a little more slowly, please?",你能再慢一点属于吗？,be owned by,,拼写盯住 belong，词义先记「属于」。
1265,benefit,A2,noun; verb,/ˈbenɪfɪt/,益处；受益,my benefit;this benefit;benefit and,A clear benefit can help students learn faster.,清晰的益处能帮助学生学得更快。,advantage;gain,drawback,把 benefit（益处）放进自己的一句英语里。
1266,beside,A2,prep.,/bɪˈsaɪd/,在旁边,talk beside;think beside;go beside,We sat beside the window and watched the rain.,我们坐在窗户在旁边，看着下雨。,next to;by,,拼写盯住 beside，词义先记「在旁边」。
1267,besides,A2,prep.; adv.,/bɪˈsaɪdz/,除……之外；而且,talk besides;think besides;go besides,There is a small park besides our flat this year.,我们公寓除……之外今年有一座小公园。,in addition;apart from,,拼写盯住 besides，词义先记「除……之外」。
1268,beyond,A2,prep.; adv.,/bɪˈjɒnd/,超出,beyond the door;beyond the room;beyond work,There is a small park beyond our flat this year.,我们公寓超出今年有一座小公园。,past;further than,,beyond ≈「超出」；注意它在句中的位置。
1269,bid,A2,verb; noun,/bɪd/,出价；投标,try to bid;bid at once;bid later,They decided to bid after a short team discussion.,简短的小组讨论后，他们决定出价。,offer;attempt,,bid ≈「出价」；结合例句里的用法记。
1270,bill,A2,noun,/bɪl/,账单；法案,new bill;bill for;on the bill,I bought a bill at the corner shop today.,我今天在街角小店买了账单。,invoice;account,,拼写盯住 bill，词义先记「账单」。
1271,billion,A2,number,/ˈbɪljən/,十亿,billion o'clock;about billion;billion people,Please turn to page billion in your workbook.,请翻到练习册第十亿页。,,,billion ≈「十亿」；结合例句里的用法记。
1272,biology,A2,noun,/baɪˈɒlədʒi/,生物学,new biology;biology for;on the biology,I bought a biology at the corner shop today.,我今天在街角小店买了生物学。,,,biology ≈「生物学」；结合例句里的用法记。
1273,birth,A2,noun,/bɜːθ/,出生,my birth;this birth;birth and,There is a birth near our school gate.,我们学校门口附近有出生。,,death,birth ≈「出生」；结合例句里的用法记。
1274,biscuit,A2,noun,/ˈbɪskɪt/,饼干（英）,my biscuit;this biscuit;biscuit and,We talked about the biscuit after class today.,今天课后我们谈论了这个饼干。,cookie,,biscuit 与近义词对比，突出「饼干」这一义。
1275,bit,A2,noun,/bɪt/,一点,the bit;a new bit;bit of,There is a bit near our school gate.,我们学校门口附近有一点。,piece;a little,,bit ≈「一点」；注意它在句中的位置。
1276,bite,A2,verb; noun,/baɪt/,咬,bite carefully;bite to;try to bite,"Can you bite a little more slowly, please?",你能再慢一点咬吗？,,,bite ≈「咬」；注意它在句中的位置。
1277,bitter,A2,adj.,/ˈbɪtə(r)/,苦的；怨恨的,very bitter;bitter enough;look bitter,She felt bitter after hearing the unexpected news.,听到意外消息后她感到苦的。,sour;resentful,sweet,看见 bitter 先想画面，再对应「苦的」。
1278,blame,A2,verb; noun,/bleɪm/,责备,blame carefully;blame to;try to blame,Do not blame her for a mistake she did not make.,不要把不是她犯的错归咎于她。,accuse;fault,praise,拼写盯住 blame，词义先记「责备」。
1279,blank,A2,adj.; noun,/blæŋk/,空白的；空白处,very blank;blank enough;look blank,She felt blank after hearing the unexpected news.,听到意外消息后她感到空白的。,empty;empty space,filled,blank 与近义词对比，突出「空白的」这一义。
1280,blanket,A2,noun,/ˈblæŋkɪt/,毯子,the blanket;a new blanket;blanket of,We talked about the blanket in class this morning.,我们今早在课上讨论了这个毯子。,,,看见 blanket 先想画面，再对应「毯子」。
1281,bleed,A2,verb,/bliːd/,流血,try to bleed;bleed at once;bleed later,We need to bleed this carefully before Friday.,我们需要在周五前仔细地流血这件事。,,,拼写盯住 bleed，词义先记「流血」。
1282,blind,A2,adj.; verb,/blaɪnd/,盲的；使看不见,very blind;blind enough;look blind,She felt blind after hearing the unexpected news.,听到意外消息后她感到盲的。,sightless,sighted,把 blind（盲的）放进自己的一句英语里。
1283,block,A2,noun; verb,/blɒk/,街区；阻碍,new block;block for;on the block,I bought a block at the corner shop today.,我今天在街角小店买了街区。,obstruct;cube,allow,block 与近义词对比，突出「街区」这一义。
1284,blood,A2,noun,/blʌd/,血,new blood;blood for;on the blood,She put the blood back on the shelf carefully.,她小心地把血放回了架子上。,,,拼写盯住 blood，词义先记「血」。
1285,blow,A2,verb; noun,/bləʊ/,吹；打击,try to blow;blow at once;blow later,"Can you blow a little more slowly, please?",你能再慢一点吹吗？,,,blow ≈「吹」；注意它在句中的位置。
1286,boil,A2,verb,/bɔɪl/,煮沸,boil money;boil time;boil home,"Can you boil a little more slowly, please?",你能再慢一点煮沸吗？,,,boil 与近义词对比，突出「煮沸」这一义。
1287,bomb,A2,noun; verb,/bɒm/,炸弹；轰炸,my bomb;this bomb;bomb and,I bought a bomb at the corner shop today.,我今天在街角小店买了炸弹。,,,拼写盯住 bomb，词义先记「炸弹」。
1288,bond,A2,noun; verb,/bɒnd/,纽带；债券；结合,the bond;a new bond;bond of,We talked about the bond in class this morning.,我们今早在课上讨论了这个纽带。,link;tie,,看见 bond 先想画面，再对应「纽带」。
1289,bone,A2,noun,/bəʊn/,骨头,new bone;bone for;on the bone,She put the bone back on the shelf carefully.,她小心地把骨头放回了架子上。,,,看见 bone 先想画面，再对应「骨头」。
1290,boost,A2,verb; noun,/buːst/,促进；提升,boost money;boost time;boost home,A short walk can boost your energy after lunch.,午饭后短走一会儿能提升精力。,increase;lift,reduce,boost ≈「促进」；注意它在句中的位置。
1291,boot,A2,noun,/buːt/,靴子；行李箱（英汽车）,new boot;boot for;on the boot,I bought a boot at the corner shop today.,我今天在街角小店买了靴子。,,,英式车后行李箱常叫 boot。
1292,border,A2,noun; verb,/ˈbɔːdə(r)/,边界,new border;border for;on the border,There is a border near our school gate.,我们学校门口附近有边界。,boundary;edge,,border 与近义词对比，突出「边界」这一义。
1293,borrow,A2,verb,/ˈbɒrəʊ/,借入,borrow from;borrow a book;borrow money,May I borrow your dictionary for ten minutes?,我可以借你的词典用十分钟吗？,take temporarily,lend,borrow 借入；lend 借出。
1294,boss,A2,noun,/bɒs/,老板,my boss;office boss;boss of,My boss asked me to finish the report today.,老板让我今天完成报告。,manager;chief,,boss：在工作中发号施令的人。
1295,bother,A2,verb; noun,/ˈbɒðə(r)/,打扰；麻烦,bother someone;don't bother;bother about,"Sorry to bother you, but is this seat free?",抱歉打扰，请问这个座位空着吗？,disturb;trouble,,bother：给人添麻烦。
1296,bound,A2,adj.; verb,/baʊnd/,一定会；跳跃；束缚,bound to;bound for;duty-bound,She is bound to succeed if she keeps practising.,如果她坚持练习，一定会成功。,certain;headed,,bound to = 很可能/一定会。
1297,boundary,A2,noun,/ˈbaʊndri/,边界,national boundary;boundary of;cross a boundary,There is a clear boundary between the two fields.,两块田之间有明确的边界。,border;limit,,bound → boundary：分界线。
1298,bowl,A2,noun,/bəʊl/,碗,bowl of;fruit bowl;mixing bowl,She cooked a large bowl of rice for dinner.,她晚饭煮了一大碗米饭。,dish,,bowl：圆形敞口容器。
1299,brain,A2,noun,/breɪn/,大脑,use your brain;brain of;brain damage,You need to use your brain for this puzzle.,做这个谜题你需要动脑筋。,mind;intellect,,brain：思考用的器官。
1300,branch,A2,noun,/brɑːntʃ/,树枝；分支,bank branch;tree branch;branch of,Our bank has a branch near the railway station.,我们银行在火车站附近有个分行。,division;bough,,branch：树枝，也指分部。
