Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2112,holy,B1,adj.,/ˈhəʊli/,神圣的,holy place;holy book;holy day,Visitors must remove shoes in this holy place.,在这座圣地访客必须脱鞋。,sacred;blessed,unholy,holy：神圣的。
2113,homeless,B1,adj.,/ˈhəʊmləs/,无家可归的,homeless people;become homeless;help the homeless,The charity provides food for homeless people every winter.,慈善机构每年冬天为无家可归者提供食物。,unhoused;displaced,,home + less：没有家的。
2114,honestly,B1,adv.,/ˈɒnɪstli/,诚实地,speak honestly;honestly speaking;answer honestly,Please answer honestly if you need more time.,如果还需要时间请诚实回答。,truthfully;frankly,dishonestly,honest + ly：诚实地。
2115,honey,B1,noun,/ˈhʌni/,蜂蜜,spoon of honey;honey and lemon;natural honey,She puts a spoon of honey in her morning tea.,她早上茶里放一勺蜂蜜。,nectar;sweetener,,honey：蜂蜜，口语也作称呼。
2116,honour,B1,noun;verb,/ˈɒnə(r)/,荣誉；尊敬（英）,in honour of;honour a promise;great honour,It is a great honour to speak at your graduation.,在毕业典礼上发言是莫大荣幸。,respect;privilege,dishonour,英式 honour；美式 honor。
2117,hook,B1,noun;verb,/hʊk/,钩；钩住,coat hook;hook a fish;off the hook,Hang your coat on the hook near the door.,把外套挂在门边挂钩上。,peg;catch,,hook：钩子，或钩住。
2118,hopeful,B1,adj.,/ˈhəʊpfl/,怀有希望的,hopeful about;hopeful sign;remain hopeful,We remain hopeful about finding a solution soon.,我们对很快找到解决办法仍抱希望。,optimistic;promising,hopeless,hope + ful：怀有希望的。
2119,hopefully,B1,adv.,/ˈhəʊpfəli/,希望地,hopefully soon;hopefully this;hopefully we,Hopefully the train will arrive on time tonight.,希望今晚火车能准时到达。,with luck;I hope,,hopeful + ly：但愿、有希望地。
2120,horizon,B1,noun,/həˈraɪzn/,地平线,on the horizon;broaden horizons;sunset on the horizon,New opportunities are already on the horizon.,新机遇已经在望。,skyline;outlook,,horizon：地平线，也指眼界。
2121,horn,B1,noun,/hɔːn/,角；喇叭,car horn;blow the horn;animal horn,Please do not blow the car horn outside the school.,请不要在学校外按汽车喇叭。,hoot;antler,,horn：喇叭或角。
2122,horrible,B1,adj.,/ˈhɒrəbl/,可怕的,horrible weather;horrible mistake;feel horrible,We had horrible weather throughout the whole weekend.,整个周末天气都很糟糕。,awful;terrible,wonderful,horror → horrible：可怕糟糕。
2123,horror,B1,noun,/ˈhɒrə(r)/,恐怖,horror film;in horror;horror of,She refuses to watch any horror film after dark.,天黑后她拒绝看任何恐怖片。,terror;dread,,horror：恐怖。
2124,host,B1,noun;verb,/həʊst/,主人；主持,host a party;host family;radio host,They offered to host a party for their neighbours.,他们提出为邻居办派对。,entertain;presenter,guest,host：主人或主持。
2125,household,B1,noun,/ˈhaʊshəʊld/,家庭；家务的,household chores;household name;average household,Everyone shares the household chores on weekends.,周末大家分担家务。,family;home,,house + hold：家庭户。
2126,housing,B1,noun,/ˈhaʊzɪŋ/,住房,housing market;social housing;housing crisis,Young buyers struggle with the expensive housing market.,年轻买家在昂贵的住房市场中挣扎。,accommodation;homes,,house → housing：住房供应。
2127,huge,B1,adj.,/hjuːdʒ/,巨大的,huge amount;huge success;huge building,They spent a huge amount of time preparing the show.,他们花了大量时间准备演出。,enormous;vast,tiny,huge：巨大的。
2128,human,B1,adj.;noun,/ˈhjuːmən/,人类的；人,human right;human being;human nature,Kindness is part of basic human nature.,善良是基本人性的一部分。,person;mankind,,human：人类的。
2129,humour,B1,noun,/ˈhjuːmə(r)/,幽默（英）,sense of humour;good humour;humour of,His sense of humour made the long meeting easier.,他的幽默感让漫长会议轻松些。,comedy;wit,,英式 humour；美式 humor。
2130,hunt,B1,verb;noun,/hʌnt/,打猎；寻找,hunt for;go hunting;job hunt,Police continue to hunt for the missing laptop.,警方继续寻找丢失的笔记本电脑。,search;chase,,hunt：打猎或搜寻。
2131,hunter,B1,noun,/ˈhʌntə(r)/,猎人,skilled hunter;bargain hunter;hunter of,She is a skilled hunter of rare second-hand books.,她擅长搜寻稀有二手书。,searcher;tracker,,hunt → hunter：搜寻者。
2132,hurricane,B1,noun,/ˈhʌrɪkən/,飓风,powerful hurricane;hurricane warning;survive a hurricane,A powerful hurricane damaged farms along the coast.,一场强飓风损坏了沿海农场。,cyclone;storm,,hurricane：飓风。
2133,hurry,B1,verb;noun,/ˈhʌri/,匆忙,in a hurry;hurry up;hurry to,Do not hurry through breakfast if you feel unwell.,如果不舒服，早饭不要急匆匆对付。,rush;haste,take your time,hurry：匆忙。
2134,hurt,B1,verb;adj.,/hɜːt/,受伤；疼痛,hurt your leg;get hurt;hurt feelings,Be careful not to hurt your back when lifting.,搬东西时小心别伤到背。,injure;pain,heal;soothe,hurt：弄痛或伤害感情。
2135,hut,B1,noun,/hʌt/,小屋,wooden hut;mountain hut;small hut,Walkers slept overnight in a wooden mountain hut.,徒步者在山中小木屋过夜。,cabin;shelter,,hut：简陋小屋。
2136,hydrogen,B1,noun,/ˈhaɪdrədʒən/,氢,hydrogen gas;hydrogen atom;hydrogen energy,Scientists study hydrogen as a cleaner energy source.,科学家研究氢作为更清洁的能源。,H;gas,,hydrogen：氢元素。
2137,hypothesis,B1,noun,/haɪˈpɒθəsɪs/,假说,test a hypothesis;working hypothesis;hypothesis about,Students must test their hypothesis with real data.,学生必须用真实数据检验假设。,theory;assumption,,hypothesis：待检验的假设。
2138,iceberg,B1,noun,/ˈaɪsbɜːɡ/,冰山,tip of the iceberg;floating iceberg;hit an iceberg,This problem is only the tip of the iceberg.,这个问题只是冰山一角。,ice mass,,ice + berg：冰山。
2139,icon,B1,noun,/ˈaɪkɒn/,图标；偶像,cultural icon;click an icon;style icon,The star became a cultural icon for young designers.,这位明星成为年轻设计师的文化偶像。,symbol;idol,,icon：偶像或图标。
2140,ideal,B1,adj.;noun,/aɪˈdiːəl/,理想的；理想,ideal solution;ideal for;ideal world,This quiet street is ideal for young families.,这条安静街道很适合年轻家庭。,perfect;best,imperfect,ideal：理想的。
2141,identical,B1,adj.,/aɪˈdentɪkl/,完全相同的,identical twins;identical to;look identical,The two apartments look almost identical from outside.,这两套公寓从外面看几乎一模一样。,same;matching,different,identical：完全相同。
2142,identification,B1,noun,/aɪˌdentɪfɪˈkeɪʃn/,识别；身份证明,show identification;identification card;means of identification,Please show identification at the airport gate.,请在机场登机口出示身份证明。,ID;recognition,,identify → identification：身份识别。
2143,identify,B1,verb,/aɪˈdentɪfaɪ/,识别,identify the cause;identify with;identify as,Doctors need to identify the cause of the fever.,医生需要找出发烧的原因。,recognise;detect,,identify：识别或认同。
2144,identity,B1,noun,/aɪˈdentəti/,身份,identity card;cultural identity;sense of identity,Young people often search for a sense of identity.,年轻人常寻找身份认同感。,self;personality,,identity：身份认同。
2145,ideology,B1,noun,/ˌaɪdiˈɒlədʒi/,意识形态,political ideology;ideology of;dominant ideology,The novel explores the ideology of early reformers.,小说探讨了早期改革者的思想体系。,belief system;doctrine,,ideo + logy：思想体系。
2146,idiom,B1,noun,/ˈɪdiəm/,习语,English idiom;common idiom;idiom of,Learn one new English idiom every week.,每周学一个新英语习语。,expression;saying,,idiom：习语。
2147,idle,B1,adj.,/ˈaɪdl/,空闲的；懒散的,stand idle;idle time;idle gossip,Do not leave the machine idle for too long.,不要让机器闲置太久。,inactive;lazy,busy;active,idle：闲置的。
2148,ignore,B1,verb,/ɪɡˈnɔː(r)/,忽视,ignore advice;ignore a message;choose to ignore,Please do not ignore safety advice in the lab.,请不要忽视实验室安全建议。,disregard;overlook,notice;heed,ignore：故意不理。
2149,illegal,B1,adj.,/ɪˈliːɡl/,非法的,illegal activity;illegal to;declare illegal,It is illegal to park across a fire exit.,在安全出口前停车是违法的。,unlawful;banned,legal,il + legal：不合法的。
2150,illness,B1,noun,/ˈɪlnəs/,疾病,serious illness;recover from illness;mental illness,She recovered from a long illness last spring.,去年春天她从长期疾病中康复。,disease;sickness,health,ill → illness：疾病。
2151,illustrate,B1,verb,/ˈɪləstreɪt/,说明；给……画插图,illustrate a point;illustrate with;illustrate a book,Can you illustrate your point with a clear example?,你能用清楚例子说明你的观点吗？,demonstrate;show,,illustrate：举例说明或配图。
2152,illustration,B1,noun,/ˌɪləˈstreɪʃn/,插图；说明,book illustration;by way of illustration;clear illustration,The children's book has a lovely illustration on each page.,这本童书每页都有可爱插图。,picture;example,,illustrate → illustration：插图或例证。
2153,imaginary,B1,adj.,/ɪˈmædʒɪnəri/,想象的,imaginary friend;imaginary world;purely imaginary,The story takes place in an imaginary world under the sea.,故事发生在海底的想象世界。,fictional;unreal,real,imagine → imaginary：想象中的。
2154,imagination,B1,noun,/ɪˌmædʒɪˈneɪʃn/,想象力,use your imagination;active imagination;beyond imagination,Good writers use imagination to invent new worlds.,好作家用想象力创造新世界。,creativity;fancy,,imagine → imagination：想象力。
2155,immediate,B1,adj.,/ɪˈmiːdiət/,立即的,immediate action;immediate effect;immediate future,The medicine had an immediate effect on her pain.,药物对她的疼痛立刻起了作用。,instant;urgent,delayed,immediate：立即的。
2156,immediately,B1,adv.,/ɪˈmiːdiətli/,立即,leave immediately;respond immediately;immediately after,Please leave the building immediately if the alarm rings.,若警报响起请立即离开大楼。,at once;instantly,later,immediate + ly：立即地。
2157,immigrant,B1,noun,/ˈɪmɪɡrənt/,移民,recent immigrant;immigrant family;immigrant from,Her parents were immigrants from Eastern Europe.,她父母是来自东欧的移民。,newcomer;settler,emigrant,immigrant：移入者。
2158,immigration,B1,noun,/ˌɪmɪˈɡreɪʃn/,移民入境,immigration office;immigration policy;immigration control,They waited for hours at the immigration office.,他们在移民局等了几小时。,migration;entry,emigration,immigrate → immigration：移民管理/迁入。
2159,impact,B1,noun;verb,/ˈɪmpækt/,影响,have an impact;environmental impact;impact on,Online learning has a big impact on student habits.,在线学习对学生习惯影响很大。,effect;influence,,impact：冲击或影响。
2160,implement,B1,verb,/ˈɪmplɪment/,实施,implement a plan;implement changes;fully implement,The school will implement the new timetable in September.,学校将于九月实施新课表。,carry out;apply,,implement：落实执行。
2161,implication,B1,noun,/ˌɪmplɪˈkeɪʃn/,含意；可能的影响,serious implication;implication of;by implication,The decision has serious implications for local jobs.,该决定对本地就业有严重影响。,consequence;suggestion,,imply → implication：含义或后果。
2162,imply,B1,verb,/ɪmˈplaɪ/,暗示,imply that;seem to imply;imply something,His silence seemed to imply that he disagreed.,他的沉默似乎暗示他不同意。,suggest;hint,state openly,imply：暗示。
2163,import,B1,verb;noun,/ˈɪmpɔːt/,进口,import goods;oil import;import from,The country must import oil from overseas partners.,该国必须从海外伙伴进口石油。,bring in,export,im + port：运入。
2164,importance,B1,noun,/ɪmˈpɔːtns/,重要性,of great importance;importance of;stress the importance,Teachers stress the importance of regular sleep.,老师强调规律睡眠的重要性。,significance;value,unimportance,important → importance：重要性。
2165,impose,B1,verb,/ɪmˈpəʊz/,强加,impose a fine;impose on;impose rules,The council may impose a fine for illegal parking.,市政会可能对违章停车处以罚款。,enforce;force,lift;remove,impose：强加。
2166,impossible,B1,adj.,/ɪmˈpɒsəbl/,不可能的,almost impossible;impossible to;make impossible,It is almost impossible to finish this by tonight.,今晚几乎不可能完成这件事。,unachievable,possible,im + possible：不可能的。
2167,impress,B1,verb,/ɪmˈpres/,给……留下印象,impress someone;impress with;try to impress,She hoped to impress the interview panel with clear answers.,她希望用清晰回答给面试组留下印象。,amaze;strike,,impress：给人留下印象。
2168,impression,B1,noun,/ɪmˈpreʃn/,印象,first impression;make an impression;get the impression,First impressions matter in job interviews.,求职面试中第一印象很重要。,feeling;image,,impress → impression：印象。
2169,impressive,B1,adj.,/ɪmˈpresɪv/,令人印象深刻的,impressive result;impressive performance;highly impressive,The team gave an impressive performance in the final.,球队在决赛中表现精彩。,striking;remarkable,ordinary,impress → impressive：令人印象深刻。
2170,improvement,B1,noun,/ɪmˈpruːvmənt/,改进,show improvement;room for improvement;improvement in,There is still room for improvement in your writing.,你的写作仍有改进空间。,progress;betterment,decline,improve → improvement：改进。
2171,incentive,B1,noun,/ɪnˈsentɪv/,激励,financial incentive;strong incentive;incentive to,Tax cuts give companies a financial incentive to hire.,减税给公司雇用人手提供金钱激励。,motivation;reward,disincentive,incentive：激励因素。
2172,inch,B1,noun,/ɪntʃ/,英寸,an inch of;within an inch;inch by inch,Move the sofa one inch to the left.,把沙发向左移一英寸。,bit;measure,,inch：英寸。
2173,incident,B1,noun,/ˈɪnsɪdənt/,事件,serious incident;incident at;after the incident,Police are investigating a serious incident near the station.,警方正在调查车站附近一起严重事件。,event;occurrence,,incident：事件（常指不好的）。
2174,income,B1,noun,/ˈɪnkʌm/,收入,monthly income;low income;income tax,Many students live on a low income during university.,许多学生在大学期间靠低收入生活。,earnings;salary,expenditure,in + come：进来的钱。
2175,incorporate,B1,verb,/ɪnˈkɔːpəreɪt/,合并；包含,incorporate into;incorporate ideas;incorporate feedback,Please incorporate feedback from your teacher into the draft.,请把老师的反馈纳入草稿。,include;integrate,exclude,incorporate：纳入、合并。
2176,increasingly,B1,adv.,/ɪnˈkriːsɪŋli/,越来越多地,increasingly popular;increasingly difficult;become increasingly,Online shopping has become increasingly popular here.,网上购物在这里越来越流行。,more and more,less and less,increasing + ly：日益。
2177,incredible,B1,adj.,/ɪnˈkredəbl/,难以置信的,incredible story;incredible speed;absolutely incredible,The rescue team showed incredible courage that night.,救援队那晚展现了不可思议的勇气。,unbelievable;amazing,ordinary,in + credible：难以置信的。
2178,independence,B1,noun,/ˌɪndɪˈpendəns/,独立,gain independence;Independence Day;independence from,Young adults value independence from their parents.,年轻人珍视离开父母后的独立。,freedom;autonomy,dependence,independent → independence：独立状态。
2179,independent,B1,adj.,/ˌɪndɪˈpendənt/,独立的,independent study;independent from;financially independent,She hopes to become financially independent by age twenty-five.,她希望二十五岁前经济独立。,self-reliant;free,dependent,in + dependent：不依赖的。
2180,index,B1,noun,/ˈɪndeks/,索引；指数,price index;index of;look up in the index,Look up the topic in the index at the back of the book.,在书后索引里查找该主题。,list;indicator,,index：索引或指数。
2181,indicate,B1,verb,/ˈɪndɪkeɪt/,表明,indicate that;indicate a problem;clearly indicate,Dark clouds indicate that rain is coming soon.,乌云表明雨快来了。,show;suggest,,indicate：表明。
2182,indication,B1,noun,/ˌɪndɪˈkeɪʃn/,迹象,clear indication;give an indication;indication of,There is little indication of a quick recovery.,几乎没有快速复苏的迹象。,sign;signal,,indicate → indication：迹象。
2183,individual,B1,noun;adj.,/ˌɪndɪˈvɪdʒuəl/,个人；个别的,each individual;individual right;as an individual,Each individual must take responsibility for personal data.,每个人都必须对个人数据负责。,person;separate,group,individual：个人，或个别的。
2184,indoor,B1,adj.,/ˈɪndɔː(r)/,室内的,indoor swimming;indoor sport;indoor plant,The school opened a new indoor swimming pool.,学校开放了新的室内游泳池。,inside;internal,outdoor,in + door：室内的。
2185,indoors,B1,adv.,/ˌɪnˈdɔːz/,在室内,stay indoors;go indoors;play indoors,Children had to stay indoors because of heavy rain.,因大雨孩子们只好待在室内。,inside,outdoors,indoors：在室内（副词）。
2186,industrial,B1,adj.,/ɪnˈdʌstriəl/,工业的,industrial area;industrial waste;industrial revolution,Factories cover most of the old industrial area.,工厂覆盖了大部分旧工业区。,manufacturing;factory-related,agricultural,industry → industrial：工业的。
2187,industry,B1,noun,/ˈɪndəstri/,工业；行业,tourism industry;film industry;heavy industry,Tourism is the main industry in this coastal town.,旅游业是这座海滨城镇的主要产业。,sector;business,,industry：行业或工业。
2188,inequality,B1,noun,/ˌɪnɪˈkwɒləti/,不平等,social inequality;reduce inequality;income inequality,Schools try to reduce inequality among students.,学校努力减少学生间的不平等。,imbalance;unfairness,equality,in + equality：不平等。
2189,inevitable,B1,adj.,/ɪnˈevɪtəbl/,不可避免的,inevitable result;almost inevitable;seem inevitable,"After days of rain, floods seemed inevitable.",连日降雨后，洪水似乎不可避免。,unavoidable;certain,avoidable,inevitable：不可避免。
2190,inevitably,B1,adv.,/ɪnˈevɪtəbli/,不可避免地,inevitably lead;almost inevitably;will inevitably,Late nights will inevitably affect exam results.,熬夜几乎必然影响考试成绩。,unavoidably;certainly,,inevitable + ly：不可避免地。
2191,infect,B1,verb,/ɪnˈfekt/,感染,infect others;infect with;easily infect,Cover your mouth so you do not infect others.,捂住嘴，以免传染给他人。,contaminate;spread to,,infect：传染。
2192,infection,B1,noun,/ɪnˈfekʃn/,感染,ear infection;risk of infection;fight infection,The doctor treated her ear infection with antibiotics.,医生用抗生素治疗她的耳部感染。,disease;contamination,,infect → infection：感染。
2193,inflation,B1,noun,/ɪnˈfleɪʃn/,通货膨胀,high inflation;rate of inflation;control inflation,High inflation makes food more expensive every month.,高通胀让食品每月更贵。,price rise,deflation,inflate → inflation：通货膨胀。
2194,influence,B1,noun;verb,/ˈɪnfluəns/,影响,strong influence;influence on;influence someone,Parents have a strong influence on children's habits.,父母对孩子习惯有很大影响。,effect;sway,,influence：影响。
2195,inform,B1,verb,/ɪnˈfɔːm/,通知,inform someone;inform of;keep informed,Please inform me of any change to the schedule.,日程有任何变动请通知我。,tell;notify,,inform：告知。
2196,informal,B1,adj.,/ɪnˈfɔːml/,非正式的,informal meeting;informal language;informal style,We had an informal meeting over coffee.,我们一边喝咖啡一边开了非正式会议。,casual;relaxed,formal,in + formal：非正式的。
2197,ingredient,B1,noun,/ɪnˈɡriːdiənt/,成分；食材,fresh ingredients;key ingredient;list of ingredients,Fresh ingredients make the salad taste better.,新鲜食材让沙拉更好吃。,component;element,,ingredient：配料或要素。
2198,inhabitant,B1,noun,/ɪnˈhæbɪtənt/,居民,local inhabitant;inhabitant of;early inhabitants,Local inhabitants welcome visitors politely.,当地居民礼貌欢迎游客。,resident;native,,inhabit → inhabitant：居民。
2199,inherit,B1,verb,/ɪnˈherɪt/,继承,inherit money;inherit from;inherit a skill,She will inherit the small farm from her grandparents.,她将继承祖父母的小农场。,receive;succeed to,,inherit：继承。
2200,initial,B1,adj.,/ɪˈnɪʃl/,最初的,initial plan;initial stage;initial letter,The initial plan was to finish by Friday.,最初计划是周五前完成。,first;opening,final,initial：最初的。
