Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1426,comment,A2,noun; verb,/ˈkɒment/,评论,make a comment;comment on;no comment,Do you have any comment on this new plan?,你对这项新计划有什么评论吗？,remark;note,,comment：发表意见或评论。
1427,commercial,A2,adj.; noun,/kəˈmɜːʃl/,商业的；广告,commercial break;commercial success;commercial centre,There was a long commercial break during the match.,比赛中有很长的广告休息时间。,business;ad,,commerce → commercial：商业的，也指广告。
1428,commission,A2,noun,/kəˈmɪʃn/,委员会；佣金,sales commission;set up a commission;commission of,She earns a commission on every car she sells.,她每卖出一辆车都能拿到佣金。,fee;committee,,commission：佣金，或委员会。
1429,commit,A2,verb,/kəˈmɪt/,承诺；犯（罪）,commit a crime;commit to;commit oneself,You should not commit a crime of any kind.,你不应犯任何罪行。,carry out;promise,,commit：犯（罪），或认真投入。
1430,commitment,A2,noun,/kəˈmɪtmənt/,承诺；投入,strong commitment;commitment to;make a commitment,Teaching needs a strong commitment to students.,教学需要对学业生产生强烈投入。,dedication;promise,,commit → commitment：承诺与投入。
1431,committee,A2,noun,/kəˈmɪti/,委员会,school committee;committee meeting;on the committee,She is on the committee for the school party.,她在学校晚会的委员会里。,board;panel,,committee：共同做决定的一组人。
1432,communicate,A2,verb,/kəˈmjuːnɪkeɪt/,交流,communicate with;communicate clearly;communicate ideas,We communicate with friends by phone and email.,我们通过电话和邮件与朋友交流。,speak;contact,,communicate：交换信息。
1433,communication,A2,noun,/kəˌmjuːnɪˈkeɪʃn/,交流；通信,good communication;means of communication;communication skills,Good communication is important in every team.,良好沟通在每个团队都很重要。,contact;exchange,,communicate → communication：交流过程。
1434,community,A2,noun,/kəˈmjuːnəti/,社区,local community;community centre;community of,Volunteers help older people in our community.,志愿者在社区帮助老年人。,society;neighbourhood,,community：住在一起的群体。
1435,comparison,A2,noun,/kəmˈpærɪsn/,比较,in comparison;comparison with;make a comparison,"In comparison with last year, sales are higher.",与去年相比，销量更高。,contrast,,compare → comparison：比较这件事。
1436,compete,A2,verb,/kəmˈpiːt/,竞争,compete with;compete for;compete in,Schools compete with each other in sports matches.,学校在体育比赛中互相竞争。,rival;vie,,compete：为同一目标争高低。
1437,competition,A2,noun,/ˌkɒmpəˈtɪʃn/,比赛；竞争,enter a competition;strong competition;competition for,She entered a writing competition last month.,她上个月参加了写作比赛。,contest;rivalry,,compete → competition：比赛或竞争。
1438,competitive,A2,adj.,/kəmˈpetətɪv/,有竞争力的,competitive sport;highly competitive;competitive price,Football is a competitive sport at our school.,足球在我们学校是一项竞技运动。,ambitious;rivalrous,uncompetitive,compete → competitive：好竞争的、有竞争力。
1439,complain,A2,verb,/kəmˈpleɪn/,抱怨,complain about;complain to;complain of,Customers complain about the slow service here.,顾客抱怨这里服务太慢。,grumble;protest,praise,complain：表达不满。
1440,complaint,A2,noun,/kəmˈpleɪnt/,抱怨；投诉,make a complaint;complaint about;customer complaint,He made a formal complaint to the hotel manager.,他向酒店经理正式投诉。,grievance,praise,complain → complaint：投诉内容。
1441,completely,A2,adv.,/kəmˈpliːtli/,完全地,completely different;completely wrong;completely finished,The two answers are completely different from each other.,这两个答案完全不同。,totally;entirely,partly,complete + ly：完全地。
1442,complex,A2,adj.,/ˈkɒmpleks/,复杂的,complex problem;complex system;too complex,This maths problem is too complex for beginners.,这道数学题对初学者太复杂。,complicated,simple,complex：由许多部分构成而难懂。
1443,complicated,A2,adj.,/ˈkɒmplɪkeɪtɪd/,复杂的,complicated rules;get complicated;complicated story,The instructions look complicated at first sight.,说明书乍一看很复杂。,complex;involved,simple,complicate → complicated：变得不易理清。
1444,component,A2,noun,/kəmˈpəʊnənt/,组成部分,key component;component of;computer component,Trust is a key component of any friendship.,信任是任何友谊的关键组成部分。,part;element,,component：整体中的一个部件。
1445,compose,A2,verb,/kəmˈpəʊz/,组成；作曲,compose music;compose a letter;be composed of,She likes to compose music in her free time.,她空闲时喜欢作曲。,write;make up,,compose：创作，或由……组成。
1446,compound,A2,noun; adj.,/ˈkɒmpaʊnd/,化合物；复合的,chemical compound;compound noun;compound interest,Water is a compound of hydrogen and oxygen.,水是氢和氧的化合物。,mixture;complex,,compound：化合物，或复合的。
1447,comprehensive,A2,adj.,/ˌkɒmprɪˈhensɪv/,全面的,comprehensive school;comprehensive list;comprehensive study,Please read this comprehensive guide before you start.,开始前请阅读这份全面指南。,complete;thorough,partial,comprehensive：覆盖面广、全面。
1448,concentrate,A2,verb,/ˈkɒnsntreɪt/,集中注意力,concentrate on;hard to concentrate;concentrate hard,Please concentrate on your work until the end.,请把注意力集中在工作上直到结束。,focus,distract,concentrate：把注意力集中到一点。
1449,concentration,A2,noun,/ˌkɒnsnˈtreɪʃn/,注意力；浓度,lose concentration;concentration of;high concentration,Noise can destroy your concentration when you study.,噪声会破坏你学习时的注意力。,focus;density,,concentrate → concentration：专注力或浓度。
1450,concept,A2,noun,/ˈkɒnsept/,概念,basic concept;concept of;new concept,The teacher explained the basic concept of gravity.,老师讲解了重力的基本概念。,idea;notion,,concept：对某事的抽象认识。
1451,concern,A2,noun; verb,/kənˈsɜːn/,担心；关于,concern about;of concern;express concern,Parents often feel concern about exam results.,家长常为考试成绩担心。,worry;matter,,concern：担心，或与某人有关。
1452,conclude,A2,verb,/kənˈkluːd/,得出结论；结束,conclude that;conclude a meeting;conclude from,We can conclude that the plan was a success.,我们可以得出结论：计划成功了。,finish;infer,begin,conclude：结束，或得出结论。
1453,conclusion,A2,noun,/kənˈkluːʒn/,结论,in conclusion;draw a conclusion;come to a conclusion,"In conclusion, we need more practice this week.",总之，我们本周需要更多练习。,ending;judgment,introduction,conclude → conclusion：结尾或结论。
1454,concrete,A2,noun; adj.,/ˈkɒŋkriːt/,混凝土；具体的,concrete example;concrete wall;made of concrete,Please give a concrete example to explain the rule.,请举一个具体例子来解释这条规则。,specific;cement,abstract,concrete：混凝土，也指具体的。
1455,condition,A2,noun,/kənˈdɪʃn/,条件；状况,in good condition;weather condition;condition of,The used bike is still in good condition.,这辆二手自行车状况仍很好。,state;requirement,,condition：状态，或条件。
1456,conduct,A2,verb; noun,/kənˈdʌkt/; /ˈkɒndʌkt/,进行；行为,conduct research;conduct yourself;code of conduct,Scientists will conduct research on clean energy.,科学家将对清洁能源开展研究。,carry out;behaviour,,动词 kənˈdʌkt；名词 ˈkɒndʌkt 表行为。
1457,conference,A2,noun,/ˈkɒnfərəns/,会议,press conference;at a conference;conference room,She is speaking at an education conference today.,她今天在教育会议上发言。,meeting;congress,,conference：较正式的大型会议。
1458,confidence,A2,noun,/ˈkɒnfɪdəns/,信心,build confidence;confidence in;with confidence,Practice will help you build confidence in English.,练习会帮你建立英语自信。,self-belief;trust,doubt,confident → confidence：自信这种品质。
1459,confident,A2,adj.,/ˈkɒnfɪdənt/,自信的,feel confident;confident about;confident smile,She felt confident before the final exam.,期末考试前她感到自信。,sure;self-assured,insecure,confident：相信自己能做到。
1460,confirm,A2,verb,/kənˈfɜːm/,确认,confirm a booking;confirm that;please confirm,Please confirm your email address on this form.,请在表格上确认你的邮箱地址。,verify;prove,deny,confirm：再次确认某事属实。
1461,conflict,A2,noun; verb,/ˈkɒnflɪkt/,冲突,conflict between;in conflict;conflict with,There was a conflict between the two neighbours.,两位邻居之间发生了冲突。,clash;dispute,peace,conflict：意见或利益的冲突。
1462,confuse,A2,verb,/kənˈfjuːz/,使困惑,confuse A with B;confuse someone;easy to confuse,Do not confuse these two similar English words.,不要把这两个相似的英语单词弄混。,mix up;bewilder,clarify,confuse：使人糊涂或混淆。
1463,confused,A2,adj.,/kənˈfjuːzd/,困惑的,feel confused;confused about;get confused,I felt confused about the new homework rules.,我对新的作业规则感到困惑。,puzzled,clear,confuse → confused：感到困惑的。
1464,confusing,A2,adj.,/kənˈfjuːzɪŋ/,令人困惑的,confusing map;confusing rules;very confusing,The street map was very confusing for visitors.,这张街道地图让游客很困惑。,unclear;puzzling,clear,confusing：令人困惑的（事物特征）。
1465,congratulations,A2,noun,/kənˌɡrætʃuˈleɪʃnz/,祝贺,congratulations on;congratulations to;warm congratulations,Congratulations on winning first prize in the contest!,恭喜你在比赛中获得一等奖！,well done,,恭喜时常用复数 congratulations。
1466,connect,A2,verb,/kəˈnekt/,连接,connect to;connect with;connect A to B,Please connect the cable to the computer first.,请先把电缆连接到电脑。,link;join,disconnect,connect：把两端连起来。
1467,connection,A2,noun,/kəˈnekʃn/,联系；连接,internet connection;connection between;in connection with,The internet connection is too slow in this room.,这个房间网速太慢。,link;relation,,connect → connection：连接或联系。
1468,conscious,A2,adj.,/ˈkɒnʃəs/,有意识的,conscious of;conscious decision;become conscious,She was conscious of everyone looking at her.,她意识到所有人都在看着她。,aware,unconscious,conscious：清醒或有意识。
1469,consequence,A2,noun,/ˈkɒnsɪkwəns/,后果,as a consequence;serious consequence;consequence of,"As a consequence of the storm, trains were late.",风暴导致火车晚点。,result;effect,cause,consequence：某事后的结果/后果。
1470,conservative,A2,adj.,/kənˈsɜːvətɪv/,保守的,conservative estimate;conservative view;conservative party,A conservative estimate puts the cost at one thousand pounds.,保守估计费用为一千英镑。,traditional;cautious,radical,conservative：保守、不轻易冒险。
1471,consider,A2,verb,/kənˈsɪdə(r)/,考虑,consider carefully;consider doing;consider that,Please consider carefully before you decide tonight.,今晚做决定前请仔细考虑。,think about;regard,ignore,consider：认真想一想。
1472,considerable,A2,adj.,/kənˈsɪdərəbl/,相当大的,considerable amount;considerable time;considerable success,She spent a considerable amount of time on practice.,她花了相当多时间练习。,substantial;large,slight,considerable：相当大/多。
1473,consideration,A2,noun,/kənˌsɪdəˈreɪʃn/,考虑,under consideration;take into consideration;careful consideration,Your plan is still under consideration this week.,你的计划本周仍在考虑中。,thought;regard,,consider → consideration：考虑过程。
1474,consist,A2,verb,/kənˈsɪst/,由……组成,consist of;consist in;mainly consist of,The team consists of twelve young players.,这支队伍由十二名年轻球员组成。,be made up of,,consist of：由……组成。
1475,consistent,A2,adj.,/kənˈsɪstənt/,一致的；一贯的,consistent with;consistent quality;remain consistent,Her results have been consistent all year.,她的成绩一整年都很稳定一致。,steady;compatible,inconsistent,consistent：前后一致、一贯。
1476,constant,A2,adj.,/ˈkɒnstənt/,不断的,constant noise;constant change;remain constant,There was constant noise from the busy road.,繁忙马路上传来持续的噪声。,continuous;steady,variable,constant：一直不停或不变。
1477,constantly,A2,adv.,/ˈkɒnstəntli/,不断地,constantly change;constantly remind;check constantly,He constantly checks his phone during the lesson.,他上课时不停看手机。,continually;always,rarely,constant + ly：不断地。
1478,construct,A2,verb,/kənˈstrʌkt/,建造,construct a building;construct a sentence;construct from,Workers will construct a new library next year.,工人们明年将建造一座新图书馆。,build;create,destroy,construct：建造或构建。
1479,construction,A2,noun,/kənˈstrʌkʃn/,建筑；施工,under construction;construction site;construction of,The new bridge is still under construction.,新桥仍在施工中。,building;creation,,construct → construction：建造过程。
1480,consult,A2,verb,/kənˈsʌlt/,咨询,consult a doctor;consult with;consult a map,You should consult a doctor about your headache.,你应该就头痛咨询医生。,ask;refer to,,consult：向专家/资料请教。
1481,consumer,A2,noun,/kənˈsjuːmə(r)/,消费者,consumer rights;consumer goods;consumer of,Consumer rights protect people who buy products.,消费者权益保护购物的人。,buyer;customer,producer,consume → consumer：消费的人。
1482,contact,A2,noun; verb,/ˈkɒntækt/,联系；接触,contact someone;in contact;contact details,Please contact me if you need any help.,如需帮助请联系我。,get in touch;touch,,contact：接触或联系。
1483,contain,A2,verb,/kənˈteɪn/,包含,contain information;be contained in;contain something,This box contains old letters from my grandmother.,这个盒子装着祖母的旧信。,include;hold,exclude,contain：里面装有。
1484,container,A2,noun,/kənˈteɪnə(r)/,容器,plastic container;food container;shipping container,Please put the leftovers in a plastic container.,请把剩菜放进塑料容器。,box;vessel,,contain → container：装东西的容器。
1485,contemporary,A2,adj.,/kənˈtemprəri/,当代的,contemporary art;contemporary with;contemporary writer,She prefers contemporary art to older paintings.,她喜欢当代艺术胜过更早的画作。,modern;current,ancient,con + temporary：属于同一时代的现代。
1486,content,A2,noun; adj.,/ˈkɒntent/; /kənˈtent/,内容；满足的,table of contents;content of;feel content,Please check the content of your bag carefully.,请仔细检查包里的内容。,substance;satisfied,discontent,名词 ˈkɒntent；形容词 kənˈtent 表满足。
1487,contest,A2,noun,/ˈkɒntest/,比赛；竞赛,enter a contest;beauty contest;contest for,He won first prize in the writing contest.,他在写作比赛中获得一等奖。,competition,,contest：正式比赛。
1488,context,A2,noun,/ˈkɒntekst/,语境；背景,in this context;historical context;out of context,Please guess the word from the context of the sentence.,请根据句子语境猜测词义。,setting;background,,context：前后语境与背景。
1489,continent,A2,noun,/ˈkɒntɪnənt/,大陆,African continent;on the continent;across the continent,Asia is the largest continent in the world.,亚洲是世界上最大的大陆。,landmass,,continent：地球上的大洲。
1490,continue,A2,verb,/kənˈtɪnjuː/,继续,continue to;continue with;continue until,Please continue reading until the end of the page.,请继续读到这一页结束。,carry on;go on,stop,continue：不停地接着做。
1491,continuous,A2,adj.,/kənˈtɪnjuəs/,连续的,continuous rain;continuous improvement;continuous line,There was continuous rain throughout the weekend.,整个周末雨下个不停。,unbroken;constant,broken;interrupted,continue → continuous：不间断的。
1492,contract,A2,noun,/ˈkɒntrækt/,合同,sign a contract;employment contract;under contract,Please read the contract carefully before you sign.,签字前请仔细阅读合同。,agreement;deal,,contract：双方同意的书面合同。
1493,contrast,A2,noun; verb,/ˈkɒntrɑːst/,对比,in contrast;contrast with;sharp contrast,"In contrast to yesterday, today is warm and sunny.",与昨天形成对比，今天温暖晴朗。,difference;oppose,similarity,contrast：明显不同之处。
1494,contribute,A2,verb,/kənˈtrɪbjuːt/,贡献,contribute to;contribute money;contribute ideas,Everyone can contribute ideas to the team project.,每个人都可以为团队项目贡献想法。,give;add,,contribute：贡献力量或意见。
1495,contribution,A2,noun,/ˌkɒntrɪˈbjuːʃn/,贡献,make a contribution;contribution to;valuable contribution,She made a valuable contribution to the research.,她为这项研究做出了宝贵贡献。,donation;input,,contribute → contribution：贡献出的东西。
1496,control,A2,noun; verb,/kənˈtrəʊl/,控制,under control;control of;lose control,Please keep your dog under control in the park.,请在公园里管好你的狗。,command;manage,,control：掌控局面。
1497,convenient,A2,adj.,/kənˈviːniənt/,方便的,convenient for;convenient time;convenient place,This shop is convenient for people living nearby.,这家店对附近居民很方便。,handy;suitable,inconvenient,convenient：省事、便利。
1498,convention,A2,noun,/kənˈvenʃn/,会议；惯例,by convention;party convention;social convention,"By convention, guests arrive a little early.",按惯例，客人会稍早到达。,custom;conference,,convention：惯例，或大型会议。
1499,conventional,A2,adj.,/kənˈvenʃənl/,传统的；常规的,conventional method;conventional wisdom;conventional weapons,He prefers conventional methods to new ones.,他更喜欢传统方法而非新方法。,traditional;usual,unconventional,convention → conventional：符合常规的。
1500,convert,A2,verb,/kənˈvɜːt/,转换,convert into;convert to;convert currency,Please convert these pounds into euros for me.,请帮我把这些英镑换成欧元。,change;transform,,convert：从一种形式转为另一种。
