Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
972,stranger,A2,noun,/ˈstreɪndʒə(r)/,陌生人,the stranger;a stranger;stranger of,There is a stranger near our school gate.,我们学校门口附近有陌生人。,,,看见 stranger 先想画面，再对应「陌生人」。
973,street,A2,noun,/striːt/,街道,main street;across the street;street light,There is a café across the street from here.,从这里过马路有一家咖啡馆。,road,,street：城镇里的街道。
974,strong,A2,adj.,/strɒŋ/,强壮的,strong wind;feel strong;strong coffee,There was a strong wind along the coast.,沿海有强风。,powerful,weak,strong：有力量或不弱。
975,student,A2,noun,/ˈstjuːdnt/,学生,university student;student card;good student,She is a university student in Manchester.,她是曼彻斯特的一名大学生。,pupil;learner,,study → student：学习的人。
976,study,A2,verb; noun,/ˈstʌdi/,学习；研究,study hard;study for;study English,I need to study hard for tomorrow's exam.,我需要为明天的考试努力学习。,learn;research,,study：投入精力去学。
977,style,A2,noun,/staɪl/,风格,new style;style for;on the style,We talked about the style after class today.,今天课后我们谈论了这个风格。,,,拼写盯住 style，词义先记「风格」。
978,subject,A2,noun,/ˈsʌbdʒɪkt/,科目；主题,school subject;subject to;change the subject,Maths is my favourite subject at school.,数学是我在学校最喜欢的科目。,topic;course,,subject：科目或主题。
979,success,A2,noun,/səkˈses/,成功,great success;success in;secret of success,Hard work was the secret of her success.,努力工作是她成功的秘诀。,achievement,failure,success：达成目标的结果。
980,successful,A2,adj.,/səkˈsesfl/,成功的,successful career;be successful;successful in,He became a successful writer after years of practice.,经过多年练习，他成了成功作家。,effective,unsuccessful,success + ful：取得成功的。
981,such,A2,det.; pron.,/sʌtʃ/,这样的,such as;such a;in such a way,I have never seen such a beautiful sunset.,我从未见过如此美丽的日落。,this kind of,,such：如此的。
982,suddenly,A2,adv.,/ˈsʌdənli/,突然,stop suddenly;suddenly realise;appear suddenly,The car stopped suddenly in the middle of the road.,汽车在路中间突然停住了。,abruptly,gradually,sudden + ly：突然地。
983,sugar,A2,noun,/ˈʃʊɡə(r)/,糖,add sugar;sugar cake;cup of sugar,Please add a little sugar to my coffee.,请往我的咖啡里加一点糖。,,,sugar：甜味调料。
984,suggest,A2,verb,/səˈdʒest/,建议,suggest that;suggest a plan;highly suggest,I suggest that we leave early tomorrow morning.,我建议我们明天一早离开。,propose;recommend,,suggest：提出想法供考虑。
985,suit,A2,noun; verb,/suːt/,西装；适合,suit someone;business suit;suit of,This blue jacket does not suit me well.,这件蓝夹克不太适合我。,fit;outfit,,suit：适合，或套装。
986,suitcase,A2,noun,/ˈsuːtkeɪs/,手提箱,my suitcase;this suitcase;suitcase and,There is a suitcase near our school gate.,我们学校门口附近有手提箱。,,,suitcase：核心义「手提箱」，再记一两个搭配。
987,summer,A2,noun,/ˈsʌmə(r)/,夏天,in summer;summer holiday;summer weather,We usually go to the beach in summer.,我们夏天通常去海滩。,,winter,summer：一年中最热的季节。
988,sun,A2,noun,/sʌn/,太阳,in the sun;morning sun;sun light,Do not sit in the sun without a hat.,不戴帽子别在太阳下坐太久。,,,sun：天上发光发热的恒星。
989,Sunday,A2,noun,/ˈsʌndeɪ/,星期日,on Sunday;Sunday morning;every Sunday,We often visit grandparents on Sunday afternoon.,我们常在周日下午看望祖父母。,,,Sunday：一周的休息日之一。
990,supermarket,A2,noun,/ˈsuːpəmɑːkɪt/,超市,at the supermarket;local supermarket;supermarket trolley,Mum buys food at the supermarket every week.,妈妈每周在超市买食品。,,,super + market：大型市场。
991,support,A2,verb; noun,/səˈpɔːt/,支持,support someone;in support of;support for,My parents always support me when I feel sad.,我难过时父母总是支持我。,help;back,oppose,support：从旁支撑或声援。
992,sure,A2,adj.; adv.,/ʃʊə(r)/,确定的,make sure;feel sure;sure about,Please make sure you lock the door tonight.,请确保今晚锁好门。,certain,unsure,sure：心中有把握。
993,surname,A2,noun,/ˈsɜːneɪm/,姓,the surname;a surname;surname of,We talked about the surname after class today.,今天课后我们谈论了这个姓。,,,拼写盯住 surname，词义先记「姓」。
994,surprise,A2,noun; verb,/səˈpraɪz/,惊讶；使惊讶,new surprise;surprise for;on the surprise,There is a surprise near our school gate.,我们学校门口附近有惊讶。,,,surprise ≈「惊讶」；注意它在句中的位置。
995,surprised,A2,adj.,/səˈpraɪzd/,感到惊讶的,very surprised;feel surprised;look surprised,She felt surprised after talking with her teacher.,和老师谈过之后，她感到感到惊讶的。,amazed;astonished,unsurprised,surprised 与近义词对比，突出「感到惊讶的」这一义。
996,surprising,A2,adj.,/səˈpraɪzɪŋ/,令人惊讶的,very surprising;feel surprising;look surprising,He gave a surprising answer during the short test.,小测验时他给出了令人惊讶的的回答。,,,surprising：核心义「令人惊讶的」，再记一两个搭配。
997,sweet,A2,adj.; noun,/swiːt/,甜的；糖果,very sweet;feel sweet;look sweet,This bag looks sweet next to the blue one.,这个包放在蓝色那个旁边显得甜的。,sugary;kind,bitter;sour,把 sweet（甜的）放进自己的一句英语里。
998,swim,A2,verb,/swɪm/,游泳,swim hard;swim again;swim carefully,"Can you swim a little more slowly, please?",你能再慢一点游泳吗？,,,看见 swim 先想画面，再对应「游泳」。
999,swimming,A2,noun,/ˈswɪmɪŋ/,游泳,new swimming;swimming for;on the swimming,We talked about the swimming after class today.,今天课后我们谈论了这个游泳。,,,把 swimming（游泳）放进自己的一句英语里。
1000,switch,A2,verb; noun,/swɪtʃ/,切换；开关,try to switch;switch at once;switch later,They decided to switch after a short team discussion.,简短的小组讨论后，他们决定切换。,,,switch：切换频道，也指墙上的开关。
