Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1812,knock,B1,verb; noun,/nɒk/,敲；撞击,knock on the door;knock over;knock at,Someone knocked loudly on the front door.,有人大声敲前门。,tap;strike,,knock：用手或物体咚咚敲门。
1813,seed,B1,noun; verb,/siːd/,种子；播种,plant seeds;seed money;go to seed,We planted tomato seeds in the garden.,我们在花园里种了番茄种子。,grain;kernel,,seed：能长出植物的小粒种子。
1814,salary,B1,noun,/ˈsæləri/,薪水；工资,annual salary;basic salary;salary increase,Her salary increased after the promotion.,升职后她的薪水提高了。,pay;wages,,salary：按月或年发的固定薪酬。
1815,illustrate,B1,verb,/ˈɪləstreɪt/,说明；插图,illustrate a point;illustrate with examples;well illustrated,The teacher used charts to illustrate the idea.,老师用图表说明这一概念。,demonstrate;depict,obscure;confuse,illustr + ate：用图或例把道理画清楚。
1816,imply,B1,verb,/ɪmˈplaɪ/,暗示；意味着,imply that;strongly imply;imply consent,His tone implied that he disagreed.,他的语气暗示他并不同意。,suggest;hint,state;declare,im + ply：不直说，但让人能意会。
1817,breakfast,B1,noun; verb,/ˈbrekfəst/,早餐；吃早餐,have breakfast;continental breakfast;breakfast time,We had breakfast together before work.,上班前我们一起吃了早餐。,morning meal,dinner;supper,break + fast：打破一夜禁食的第一餐。
1818,temporary,B1,adj.,/ˈtemprəri/,临时的；暂时的,temporary job;temporary measure;temporary shelter,He found a temporary job during the summer.,夏天他找了份临时工作。,short-term;provisional,permanent;lasting,temp + orary：只持续一小段时间。
1819,liberal,B1,adj.; noun,/ˈlɪbərəl/,自由的；开明的；自由派,liberal arts;liberal policy;liberal attitude,She has a liberal attitude toward new ideas.,她对新思想持开明态度。,open-minded;progressive,conservative;strict,liberal：思想开放、限制较少。
1820,lake,B1,noun,/leɪk/,湖；湖泊,by the lake;lake water;mountain lake,We walked around the lake before sunset.,日落前我们绕着湖散步。,pond;loch,,lake：陆地上大片静水水域。
1821,qualify,B1,verb,/ˈkwɒlɪfaɪ/,取得资格；限定,qualify for;fully qualified;qualify as,You must qualify for the final exam first.,你必须先取得期末考试资格。,certify;meet requirements,disqualify;fail,quality + fy：达到标准、够格。
1822,competitive,B1,adj.,/kəmˈpetətɪv/,竞争的；有竞争力的,competitive market;highly competitive;competitive price,The industry is highly competitive.,该行业竞争非常激烈。,rivalrous;aggressive,cooperative;uncompetitive,compete + itive：你争我抢、比高下。
1823,truly,B1,adv.,/ˈtruːli/,真正地；确实,truly believe;truly amazing;yours truly,I truly appreciate your help this week.,我真的很感谢你本周的帮助。,genuinely;really,falsely;insincerely,true + ly：发自内心、货真价实。
1824,hi,B1,interj.,/haɪ/,嗨；你好,say hi;hi there;hi everyone,She waved and said hi to her neighbour.,她挥手向邻居问好。,hello;hey,goodbye,hi：见面时最随意的打招呼。
1825,yellow,B1,adj.; noun,/ˈjeləʊ/,黄色的；黄色,bright yellow;yellow light;turn yellow,The leaves turned yellow in autumn.,秋天叶子变黄了。,golden;amber,,yellow：像香蕉、向日葵那样的颜色。
1826,habit,B1,noun,/ˈhæbɪt/,习惯；习性,good habit;bad habit;break a habit,Reading before bed became a daily habit.,睡前阅读成了日常习惯。,custom;routine,,habit：反复做久了改不掉的行为。
1827,disk,B1,noun,/dɪsk/,磁盘；圆盘,hard disk;disk drive;slipped disk,Save the file to an external disk.,把文件保存到外部磁盘。,disc;plate,,disk：扁平圆盘，也指电脑存储盘。
1828,core,B1,noun; adj.,/kɔː(r)/,核心；中心的,core value;core team;at the core,Trust is at the core of any good relationship.,信任是任何良好关系的核心。,centre;heart,surface;periphery,core：苹果核那样最中间的部分。
1829,emotional,B1,adj.,/ɪˈməʊʃənl/,情感的；情绪激动的,emotional support;emotional reaction;highly emotional,It was an emotional farewell at the airport.,机场送别场面很感人。,feeling;sentimental,rational;calm,emotion + al：跟感情、情绪有关的。
1830,aircraft,B1,noun,/ˈeəkrɑːft/,飞机；航空器,military aircraft;aircraft carrier;commercial aircraft,The aircraft landed safely despite strong winds.,尽管风很大，飞机仍安全降落。,plane;airplane,,air + craft：在空气中航行的器械。
1831,self,B1,noun; pron.,/self/,自己；自身,sense of self;self confidence;true self,She gained a stronger sense of self after travelling.,旅行后她更清楚认识自己。,identity;ego,other,self：指你自己这个人本身。
1832,metal,B1,noun; adj.,/ˈmetl/,金属,heavy metal;metal gate;scrap metal,The bridge is made of strong metal.,这座桥由坚固的金属建成。,alloy;iron,wood;plastic,metal：铁、铜等硬而亮的材料。
1833,existence,B1,noun,/ɪɡˈzɪstəns/,存在；生存,in existence;human existence;come into existence,No one knows when the tradition came into existence.,没人知道这一传统何时出现。,being;life,nonexistence;absence,exist + ence：实实在在有的状态。
1834,bone,B1,noun; verb,/bəʊn/,骨头；骨骼,broken bone;bone marrow;bone up on,The X-ray showed a small crack in the bone.,X光显示骨头上有小裂缝。,skeleton;frame,,bone：身体里的硬骨架。
1835,panel,B1,noun; verb,/ˈpænl/,面板；专家小组,control panel;panel discussion;solar panel,A panel of experts discussed climate change.,专家小组讨论了气候变化。,board;group,,panel：一块板，或围坐讨论的一组人。
1836,prime,B1,adj.; noun; verb,/praɪm/,首要的；全盛期；填装,prime minister;prime time;in one's prime,Quality is our prime concern in production.,生产中质量是我们首要关切。,main;chief,secondary;minor,prime：排第一、最重要或正当年。
1837,appointment,B1,noun,/əˈpɔɪntmənt/,约会；任命,make an appointment;doctor's appointment;by appointment,I have a dentist appointment at three o'clock.,我三点有牙医预约。,meeting;engagement,cancellation,appoint + ment：约好时间或正式任命。
1838,emphasize,B1,verb,/ˈemfəsaɪz/,强调；着重,emphasize the importance;strongly emphasize;emphasize that,The report emphasizes the need for better training.,报告强调需要加强培训。,stress;highlight,downplay;minimize,em + phasize：把重点用力敲出来。
1839,maximum,B1,noun; adj.,/ˈmæksɪməm/,最大值；最大的,maximum speed;maximum capacity;to the maximum,The maximum speed on this road is 50 mph.,这条路最高限速五十英里。,peak;upper limit,minimum;least,max + imum：能到头的那个上限。
1840,effectively,B1,adv.,/ɪˈfektɪvli/,有效地；实际上,work effectively;communicate effectively;effectively banned,The new rules effectively reduced waste.,新规定有效地减少了浪费。,efficiently;virtually,ineffectively;uselessly,effective + ly：以产生效果的方式。
1841,elsewhere,B1,adv.,/ˌelsˈweə(r)/,在别处；到别处,look elsewhere;move elsewhere;available elsewhere,"If it's sold out here, try elsewhere.",如果这里卖完了，去别处试试。,somewhere else;another place,here,else + where：不是这里，是别的地方。
1842,bother,B1,verb; noun,/ˈbɒðə(r)/,打扰；费心；麻烦,don't bother;bother to;can't be bothered,"Sorry to bother you, but I need your help.",抱歉打扰你，但我需要你的帮助。,disturb;trouble,ignore;leave alone,bother：让人烦心或花力气去做。
1843,initiative,B1,noun,/ɪˈnɪʃətɪv/,倡议；主动性,take the initiative;new initiative;peace initiative,She took the initiative to fix the problem.,她主动着手解决问题。,drive;enterprise,apathy;inaction,init + iative：自己先迈出第一步。
1844,sharp,B1,adj.; adv.,/ʃɑːp/,锋利的；急剧的；敏锐的,sharp knife;sharp rise;sharp mind,Be careful with that sharp knife.,小心那把锋利的刀。,keen;acute,blunt;dull,sharp：刃口尖、变化猛或脑子快。
1845,diet,B1,noun; verb,/ˈdaɪət/,饮食；节食,balanced diet;go on a diet;healthy diet,A balanced diet includes fruit and vegetables.,均衡饮食包括水果和蔬菜。,nutrition;food intake,,diet：平时吃什么，或刻意少吃减肥。
1846,motion,B1,noun; verb,/ˈməʊʃn/,运动；动作；提议,in motion;set in motion;motion picture,The wheels were already in motion.,轮子已经在转动了。,movement;proposal,stillness;rest,move + tion：从静止到动起来。
1847,gray,B1,adj.; noun; verb,/ɡreɪ/,灰色的；灰色；使变老,gray hair;gray area;gray sky,The sky turned gray before the storm.,暴风雨前天空变灰了。,grey;ashen,,gray：介于黑白之间的灰色调。
1848,plastic,B1,noun; adj.,/ˈplæstɪk/,塑料；可塑的,plastic bag;plastic bottle;plastic surgery,Please recycle plastic bottles after use.,用后请回收塑料瓶。,polymer;synthetic,metal;glass,plastic：轻便耐用的合成材料。
1849,complicate,B1,verb,/ˈkɒmplɪkeɪt/,使复杂化；使恶化,complicate matters;complicate the process;further complicate,Bad weather may complicate our travel plans.,恶劣天气可能使我们的旅行计划变复杂。,confuse;entangle,simplify;clarify,com + plicate：把简单事折成好几层。
1850,discipline,B1,noun; verb,/ˈdɪsəplɪn/,纪律；学科；训练,self discipline;academic discipline;strict discipline,Good discipline helps students focus in class.,良好纪律有助于学生课堂专注。,order;training,chaos;indiscipline,discipline：自律规矩，也指一门学问。
1851,disappoint,B1,verb,/ˌdɪsəˈpɔɪnt/,使失望,disappoint someone;deeply disappoint;disappoint expectations,I hope the results will not disappoint you.,希望结果不会让你失望。,let down;frustrate,please;satisfy,dis + appoint：没达到期待，让人落空。
1852,boss,B1,noun; verb,/bɒs/,老板；指挥,new boss;boss around;like a boss,My boss approved my holiday request.,我老板批准了我的休假申请。,manager;supervisor,employee;subordinate,boss：管着你、给你派活的上司。
1853,assumption,B1,noun,/əˈsʌmpʃn/,假设；假定,basic assumption;make an assumption;false assumption,Don't make assumptions without checking the facts.,别在不核实事实的情况下妄下假设。,presumption;supposition,fact;certainty,assume + ption：没证实就先当成真的。
1854,freeze,B1,verb; noun,/friːz/,冻结；结冰,freeze water;freeze prices;deep freeze,Water will freeze when the temperature drops.,气温下降时水会结冰。,ice;solidify,melt;thaw,freeze：冷到变成硬冰、动不了。
1855,extreme,B1,adj.; noun,/ɪkˈstriːm/,极端的；极度,extreme weather;extreme sports;in the extreme,They faced extreme heat during the hike.,徒步时他们遭遇了酷热。,severe;intense,mild;moderate,extreme：走到尽头、非常过分。
1856,passage,B1,noun,/ˈpæsɪdʒ/,通道；段落；通过,narrow passage;reading passage;safe passage,Read the passage and answer the questions.,阅读短文并回答问题。,corridor;section,,pass + age：让人通过的路或文段。
1857,reputation,B1,noun,/ˌrepjuˈteɪʃn/,声誉；名声,good reputation;earn a reputation;damage reputation,The restaurant has a reputation for fresh seafood.,这家餐厅以新鲜海鲜闻名。,standing;fame,notoriety;disrepute,repute + ation：别人嘴里对你的评价。
1858,forth,B1,adv.,/fɔːθ/,向前；往外,back and forth;set forth;bring forth,She stepped forth to accept the award.,她走上前去领奖。,forward;onward,back;backward,forth：从里面朝外、往前迈。
1859,negotiation,B1,noun,/nɪˌɡəʊʃiˈeɪʃn/,谈判；协商,peace negotiation;enter negotiation;negotiation process,Negotiation between the two sides lasted three days.,双方谈判持续了三天。,bargaining;discussion,,negotiate + ion：坐下来谈条件的过程。
1860,mechanism,B1,noun,/ˈmekənɪzəm/,机制；机械装置,defence mechanism;market mechanism;mechanism of action,Scientists studied the mechanism behind the disease.,科学家研究了该疾病背后的机制。,system;device,,machine + ism：机器运转或事物运作的方式。
1861,coat,B1,noun; verb,/kəʊt/,外套；涂层；覆盖,winter coat;coat of paint;coat with,She hung her coat on the hook by the door.,她把外套挂在门边挂钩上。,jacket;layer,,coat：穿在外面的厚外衣，或一层覆盖。
1862,democracy,B1,noun,/dɪˈmɒkrəsi/,民主；民主制度,liberal democracy;democracy and freedom;threat to democracy,Citizens voted freely in a healthy democracy.,在健全的民主制度下公民自由投票。,self-government;republic,dictatorship;tyranny,demo + cracy：人民当家作主的政体。
1863,pocket,B1,noun; verb; adj.,/ˈpɒkɪt/,口袋；私吞；袖珍的,in one's pocket;pocket money;pocket size,He kept his keys in his jacket pocket.,他把钥匙放在夹克口袋里。,pouch;compartment,,pocket：衣服上缝的小兜装东西。
1864,lucky,B1,adj.,/ˈlʌki/,幸运的,lucky day;feel lucky;lucky number,We were lucky to get the last two tickets.,我们很幸运买到了最后两张票。,fortunate;blessed,unlucky;unfortunate,luck + y：好运落在身上的。
1865,crash,B1,verb; noun,/kræʃ/,碰撞；坠毁；崩溃,car crash;crash into;market crash,A truck crashed into a parked car.,一辆卡车撞上了一辆停着的车。,collide;smash,,crash：猛撞在一起或突然垮掉。
1866,observation,B1,noun,/ˌɒbzəˈveɪʃn/,观察；言论,careful observation;under observation;make an observation,Her observation about traffic was very accurate.,她对交通的观察非常准确。,remark;watching,,observe + ation：仔细看后得出的看法。
1867,meat,B1,noun,/miːt/,肉；肉类,red meat;meat market;lean meat,She doesn't eat meat on Fridays.,她星期五不吃肉。,flesh;protein,vegetables,meat：动物身上可食用的肉。
1868,concentration,B1,noun,/ˌkɒnsnˈtreɪʃn/,专注；浓度；聚集,lose concentration;high concentration;concentration camp,Noise made it hard to keep my concentration.,噪音让我难以保持专注。,focus;attention,distraction,concentrate + ion：心思聚在一点上。
1869,implication,B1,noun,/ˌɪmplɪˈkeɪʃn/,含义；暗示；影响,political implication;legal implication;by implication,Consider the wider implications of the decision.,请考虑该决定的更广泛影响。,consequence;inference,,imply + cation：话里藏着的意思或后果。
1870,deserve,B1,verb,/dɪˈzɜːv/,值得；应得,deserve credit;deserve better;deserve praise,You deserve a rest after all that hard work.,辛苦工作后你值得休息一下。,merit;earn,,de + serve：该得到的服务或回报。
1871,unusual,B1,adj.,/ʌnˈjuːʒuəl/,不寻常的；罕见的,highly unusual;unusual behaviour;unusual for,It is unusual to snow here in April.,这里四月下雪很不寻常。,rare;strange,usual;common,un + usual：不符合平常的。
1872,defend,B1,verb,/dɪˈfend/,保卫；辩护,defend against;defend oneself;defend a title,Soldiers were sent to defend the border.,士兵被派去保卫边境。,protect;guard,attack;assault,de + fend：挡在前面不让受伤害。
1873,classic,B1,adj.; noun,/ˈklæsɪk/,经典的；名著,classic novel;classic example;all time classic,This film is considered a classic of the genre.,这部电影被视为该类型的经典之作。,timeless;masterpiece,modern;mediocre,classic：经得起时间考验的经典。
1874,king,B1,noun,/kɪŋ/,国王；王者,king and queen;king of;lion king,The king addressed the nation on television.,国王在电视上向全国发表讲话。,monarch;ruler,queen;subject,king：一国之君、男性君主。
1875,interaction,B1,noun,/ˌɪntərˈækʃn/,互动；相互作用,social interaction;human interaction;interaction with,Classroom interaction helps students learn faster.,课堂互动有助于学生更快学习。,exchange;engagement,isolation,inter + action：彼此来回作用、交流。
1876,repair,B1,verb; noun,/rɪˈpeə(r)/,修理；修复,repair a bike;under repair;repair work,He repaired the broken chair in an hour.,他一小时修好了那把破椅子。,fix;mend,break;damage,re + pair：把坏掉的部分配回去修好。
1877,collapse,B1,verb; noun,/kəˈlæps/,倒塌；崩溃；垮掉,building collapse;economy collapse;collapse under pressure,The old roof collapsed during the storm.,暴风雨中旧屋顶塌了。,fall;crumble,rise;recover,col + lapse：整体一下子塌下去。
1878,borrow,B1,verb,/ˈbɒrəʊ/,借入；借用,borrow money;borrow from;borrow a book,May I borrow your pen for a moment?,我能借你的笔用一下吗？,take on loan,lend;return,borrow：从别人那里借来用。
1879,fundamental,B1,adj.; noun,/ˌfʌndəˈmentl/,基本的；根本的,fundamental right;fundamental principle;fundamental change,Respect is fundamental to any friendship.,尊重是任何友谊的根本。,basic;essential,superficial;minor,fund + ament：地基一样的基础。
1880,dish,B1,noun; verb,/dɪʃ/,菜肴；盘子,main dish;side dish;dish out,The chef prepared a traditional local dish.,厨师做了一道传统地方菜。,plate;meal,,dish：盘子里盛的一道菜。
1881,abroad,B1,adv.,/əˈbrɔːd/,在国外；到国外,go abroad;study abroad;travel abroad,She wants to study abroad next year.,她明年想出国留学。,overseas;internationally,at home;domestically,a + broad：离开本国到广阔外面。
1882,soul,B1,noun,/səʊl/,灵魂；心灵,body and soul;lost soul;soul music,Music can touch the soul deeply.,音乐能深深触动心灵。,spirit;essence,body,soul：身体里的精神、内心深处。
1883,capable,B1,adj.,/ˈkeɪpəbl/,有能力的；能干的,capable of;highly capable;capable hands,She is capable of leading the team alone.,她有能力独自带领团队。,able;competent,incapable;incompetent,cap + able：有本事把事做成。
1884,defeat,B1,verb; noun,/dɪˈfiːt/,击败；失败,defeat an opponent;suffer defeat;narrow defeat,Our team defeated the champions last night.,昨晚我们队击败了冠军。,beat;overcome,victory;win,de + feat：把对方的功绩打掉、赢不了。
1885,presidential,B1,adj.,/ˌprezɪˈdenʃl/,总统的；总统选举的,presidential election;presidential candidate;presidential palace,The presidential election drew huge media attention.,总统选举吸引了大量媒体关注。,executive;head-of-state,,president + ial：与总统职位相关的。
1886,perfectly,B1,adv.,/ˈpɜːfɪktli/,完美地；完全地,work perfectly;perfectly fine;perfectly clear,The plan worked perfectly on the first try.,计划第一次尝试就完美运行。,flawlessly;completely,imperfectly;poorly,perfect + ly：毫无瑕疵、完完全全。
1887,enhance,B1,verb,/ɪnˈhɑːns/,提高；增强,enhance performance;enhance quality;enhance security,Good lighting can enhance the room's atmosphere.,良好照明能增强房间氛围。,improve;boost,reduce;weaken,en + hance：把水平再往上抬。
1888,proud,B1,adj.,/praʊd/,骄傲的；自豪的,proud of;proud moment;proud parent,Her parents were proud of her achievement.,父母为她的成就感到自豪。,pleased;honoured,ashamed;humble,proud：因自己或他人而挺直腰板。
1889,emergency,B1,noun; adj.,/ɪˈmɜːdʒənsi/,紧急情况；应急的,emergency room;in an emergency;emergency services,Call this number in an emergency.,紧急情况下请拨打这个号码。,crisis;urgency,routine;normality,emerge + ency：突然冒出来、要立刻处理。
1890,educational,B1,adj.,/ˌedʒuˈkeɪʃənl/,教育的；有教育意义的,educational programme;educational toy;educational value,The museum offers free educational tours.,博物馆提供免费教育参观。,instructive;academic,entertaining only,education + al：跟学习和教书有关的。
1891,distinguish,B1,verb,/dɪˈstɪŋɡwɪʃ/,区分；辨别；使杰出,distinguish between;distinguish from;distinguish oneself,Can you distinguish fact from opinion?,你能区分事实与观点吗？,differentiate;tell apart,confuse;merge,dis + tinguish：把不同点挑出来分开。
1892,substantial,B1,adj.,/səbˈstænʃl/,大量的；实质的,substantial amount;substantial progress;substantial meal,They made substantial progress on the project.,他们在项目上取得了实质性进展。,considerable;significant,minor;insignificant,sub + stance：有分量、够厚实。
1893,nearby,B1,adj.; adv.,/ˌnɪəˈbaɪ/,附近的；在附近,nearby town;nearby restaurant;live nearby,There is a good cafe nearby.,附近有一家不错的咖啡馆。,close;adjacent,distant;far,near + by：就在旁边不远处。
1894,manufacturer,B1,noun,/ˌmænjuˈfæktʃərə(r)/,制造商；生产商,car manufacturer;leading manufacturer;contact the manufacturer,The manufacturer recalled faulty products last month.,制造商上月召回了有缺陷的产品。,producer;maker,consumer;retailer,manufacture + r：批量生产商品的公司。
1895,slide,B1,verb; noun,/slaɪd/,滑动；幻灯片,slide down;slide show;on the slide,Children love to slide on the icy path.,孩子们喜欢在结冰的小路上滑。,glide;slip,stick;halt,slide：表面光滑地溜过去。
1896,valuable,B1,adj.,/ˈvæljuəbl/,贵重的；有价值的,valuable advice;valuable experience;valuable asset,Your feedback is very valuable to us.,你的反馈对我们非常宝贵。,precious;useful,worthless;cheap,value + able：值得珍惜、很有用。
1897,personally,B1,adv.,/ˈpɜːsənəli/,亲自地；就个人而言,personally believe;personally responsible;take personally,"Personally, I prefer tea to coffee.",就我个人而言，我更喜欢茶而不是咖啡。,individually;in person,generally;impersonally,personal + ly：以你本人的立场或亲自。
1898,breast,B1,noun,/brest/,胸部；乳房,breast cancer;breast milk;chicken breast,She ordered grilled chicken breast for lunch.,她午餐点了烤鸡胸肉。,chest,,breast：胸前部位，也指禽类胸脯肉。
1899,cope,B1,verb,/kəʊp/,应对；处理,cope with;cope well;struggle to cope,She learned to cope with stress at work.,她学会了应对工作压力。,manage;handle,fail;collapse,cope with：硬着头皮把难题扛过去。
1900,approximately,B1,adv.,/əˈprɒksɪmətli/,大约；近似地,approximately equal;approximately two hours;approximately half,The journey takes approximately three hours.,这段路程大约需要三小时。,roughly;about,exactly;precisely,approximate + ly：数字差不多、不精确。
