Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1921,massive,B1,adj.,/ˈmæsɪv/,巨大的；大规模的,massive attack;massive amount;massive building,A massive crowd gathered in the city square.,广场上聚集了大批人群。,huge;enormous,tiny;small,mass + ive：体量特别大、沉甸甸。
1922,install,B1,verb,/ɪnˈstɔːl/,安装；设置,install software;install a device;fresh install,Please install the app before the meeting.,开会前请安装该应用。,set up;mount,remove;uninstall,in + stall：把设备装到位能用。
1923,calculate,B1,verb,/ˈkælkjuleɪt/,计算；估算,calculate the cost;calculate risk;calculate accurately,Can you calculate the total cost for me?,你能帮我算一下总费用吗？,compute;work out,guess;estimate roughly,calcul + ate：用数字精确算出来。
1924,mouse,B1,noun,/maʊs/,老鼠；鼠标,computer mouse;mouse click;quiet as a mouse,Click the left button on the mouse.,点击鼠标左键。,rodent;pointer,,mouse：小动物老鼠，也指电脑鼠标。
1925,mathematics,B1,noun,/ˌmæθəˈmætɪks/,数学,study mathematics;applied mathematics;mathematics teacher,She enjoys mathematics and physics at school.,她在学校喜欢数学和物理。,maths;arithmetic,,mathematics：研究数字、形状与逻辑的学科。
1926,upper,B1,adj.; noun,/ˈʌpə(r)/,上部的；较高的,upper floor;upper limit;upper class,Our office is on the upper floor.,我们的办公室在楼上。,higher;top,lower;bottom,upper：位置更靠上、级别更高。
1927,creation,B1,noun,/kriˈeɪʃn/,创造；作品,job creation;artistic creation;act of creation,The artist displayed her latest creation.,艺术家展示了她最新的作品。,invention;work,destruction,create + ion：从无到有造出来的东西。
1928,occupy,B1,verb,/ˈɒkjupaɪ/,占据；占用；占领,occupy a seat;occupy time;occupy territory,Please do not occupy seats with your bags.,请不要用包占座位。,fill;inhabit,vacate;leave,oc + cupy：把空间占满、占住。
1929,outline,B1,noun; verb,/ˈaʊtlaɪn/,大纲；轮廓；概述,brief outline;outline a plan;outline of,She gave a brief outline of the project.,她简要概述了该项目。,summary;sketch,detail;elaboration,out + line：把外形或要点勾出来。
1930,sufficient,B1,adj.,/səˈfɪʃnt/,足够的；充分的,sufficient evidence;sufficient time;sufficient for,We have sufficient food for the whole week.,我们有足够的食物撑一整周。,enough;adequate,insufficient;inadequate,suffice + ent：够用的、能满足需要。
1931,update,B1,verb; noun,/ʌpˈdeɪt/,更新；最新消息,software update;update information;latest update,Please update your contact details online.,请在线更新你的联系方式。,revise;refresh,outdate;neglect,up + date：把旧信息换成新的。
1932,luck,B1,noun,/lʌk/,运气；幸运,good luck;bad luck;stroke of luck,Good luck on your exam tomorrow!,祝你明天考试好运！,fortune;chance,misfortune,luck：说不清道不明的碰巧好运或霉运。
1933,preserve,B1,verb,/prɪˈzɜːv/,保护；保存；腌制,preserve food;preserve tradition;preserve the environment,We must preserve historic buildings for future generations.,我们必须为后代保护历史建筑。,protect;maintain,destroy;ruin,pre + serve：提前守住不让坏掉。
1934,split,B1,verb; noun; adj.,/splɪt/,分裂；分开；裂口,split up;split the bill;split decision,Let's split the bill equally among four people.,我们四个人平摊账单吧。,divide;separate,unite;merge,split：从中间撕开、分成几份。
1935,swing,B1,verb; noun,/swɪŋ/,摇摆；摆动；秋千,swing back and forth;mood swing;golf swing,The children took turns on the swing.,孩子们轮流荡秋千。,sway;oscillate,steady;still,swing：像钟摆一样来回晃。
1936,illness,B1,noun,/ˈɪlnəs/,疾病；病,serious illness;mental illness;recover from illness,He missed school because of a short illness.,他因短暂生病缺课。,sickness;disease,health;wellness,ill + ness：身体不舒服的病态。
1937,journalist,B1,noun,/ˈdʒɜːnəlɪst/,记者；新闻工作者,investigative journalist;freelance journalist;foreign journalist,The journalist interviewed witnesses at the scene.,记者在现场采访了目击者。,reporter;correspondent,,journal + ist：以采访写作为业的人。
1938,sudden,B1,adj.,/ˈsʌdn/,突然的；骤然的,sudden change;sudden stop;all of a sudden,There was a sudden loud noise outside.,外面突然传来一声巨响。,abrupt;unexpected,gradual;expected,sudden：毫无预兆、一下子发生。
1939,advertisement,B1,noun,/ədˈvɜːtɪsmənt/,广告,TV advertisement;place an advertisement;advertisement campaign,The advertisement appeared in today's newspaper.,这则广告出现在今天的报纸上。,ad;commercial,,advertise + ment：用来推销产品的宣传。
1940,consistent,B1,adj.,/kənˈsɪstənt/,一致的；始终如一的,consistent quality;consistent with;remain consistent,Her work has been consistent all year.,她全年工作表现一直很稳定。,steady;uniform,inconsistent;variable,con + sist：各部分站在一起、不矛盾。
1941,originally,B1,adv.,/əˈrɪdʒənəli/,最初；原来,originally from;originally planned;originally intended,The building was originally a school.,这栋楼最初是一所学校。,initially;at first,finally;currently,original + ly：在最开始、起初的时候。
1942,aside,B1,adv.; noun,/əˈsaɪd/,到一边；除外；旁白,step aside;put aside;aside from,She stepped aside to let others pass.,她让到一旁让别人通过。,apart;to one side,,a + side：挪到边上、不挡路。
1943,comfort,B1,noun; verb,/ˈkʌmfət/,舒适；安慰,comfort zone;offer comfort;live in comfort,Hot soup brought comfort on a cold day.,热汤在寒冷的日子里带来慰藉。,ease;consolation,discomfort;distress,comfort：身体舒服或心里被安抚。
1944,secondly,B1,adv.,/ˈsekəndli/,其次；第二,firstly secondly;secondly we;secondly it,"Firstly, save money; secondly, invest wisely.",首先存钱，其次明智投资。,next;in addition,firstly;finally,second + ly：列举时的第二点。
1945,severe,B1,adj.,/sɪˈvɪə(r)/,严重的；严厉的,severe pain;severe weather;severe punishment,The region suffered severe flooding last month.,该地区上月遭遇严重洪灾。,serious;harsh,mild;gentle,severe：程度很重、打击很大。
1946,gene,B1,noun,/dʒiːn/,基因,gene therapy;gene pool;human gene,Scientists studied the gene linked to the disease.,科学家研究了与该疾病相关的基因。,hereditary unit,,gene：遗传信息的基本单位。
1947,prospect,B1,noun; verb,/ˈprɒspekt/,前景；可能性；勘探,job prospect;bright prospect;prospect of,Graduates face tough job prospects this year.,今年毕业生面临严峻的就业前景。,outlook;chance,,pro + spect：向前望见的可能与机会。
1948,snow,B1,noun; verb,/snəʊ/,雪；下雪,heavy snow;snow fall;let it snow,Snow covered the streets by morning.,清晨街道已被雪覆盖。,snowfall;blizzard,,snow：冬天从天上飘下的白色冰晶。
1949,plot,B1,noun; verb,/plɒt/,情节；阴谋；地块,plot of land;main plot;plot against,The film has an exciting plot and strong acting.,这部电影情节紧凑、演技出色。,storyline;scheme,,plot：故事线索，或暗中谋划的阴谋。
1950,neck,B1,noun; verb,/nek/,脖子；颈,stiff neck;neck and neck;break one's neck,He wore a scarf around his neck.,他在脖子上围了条围巾。,throat;cervix,,neck：连接头与躯干的颈部。
1951,criterion,B1,noun,/kraɪˈtɪəriən/,标准；准则,selection criterion;meet the criterion;key criterion,Experience is one key criterion for the job.,经验是该职位的重要标准之一。,standard;benchmark,,criterion：判断好坏的尺子（复数 criteria）。
1952,primarily,B1,adv.,/praɪˈmerəli/,主要地；首先,primarily responsible;primarily used;primarily because,The course is primarily designed for beginners.,该课程主要为初学者设计。,mainly;chiefly,secondarily;incidentally,primary + ly：最主要、占大头地。
1953,integrate,B1,verb,/ˈɪntɪɡreɪt/,整合；融入,integrate into;integrate systems;fully integrated,New staff need time to integrate into the team.,新员工需要时间融入团队。,combine;incorporate,separate;isolate,integr + ate：把各部分合成一体。
1954,criticism,B1,noun,/ˈkrɪtɪsɪzəm/,批评；评论,constructive criticism;face criticism;harsh criticism,She welcomed constructive criticism from her peers.,她欢迎同事的建设性批评。,critique;disapproval,praise;approval,critic + ism：挑毛病或写评论的言论。
1955,convention,B1,noun,/kənˈvenʃn/,惯例；大会；公约,social convention;by convention;international convention,It is convention to shake hands when meeting.,见面时握手是一种惯例。,custom;conference,,con + vention：大家约定俗成的做法或集会。
1956,bet,B1,verb; noun,/bet/,打赌；赌注,bet on;make a bet;I bet,I bet you can't finish the puzzle in five minutes.,我赌你五分钟内解不出这个谜题。,wager;gamble,,bet：押钱或押结果赌输赢。
1957,retain,B1,verb,/rɪˈteɪn/,保留；保持,retain control;retain information;retain staff,The company wants to retain its best employees.,公司希望留住最优秀的员工。,keep;maintain,lose;release,re + tain：握在手里不放手。
1958,sequence,B1,noun; verb,/ˈsiːkwəns/,顺序；序列,in sequence;DNA sequence;sequence of events,Follow the steps in the correct sequence.,请按正确顺序执行各步骤。,order;series,disorder;chaos,sequ + ence：一个接一个排好的队。
1959,plain,B1,adj.; noun; adv.,/pleɪn/,朴素的；清楚的；平原,plain English;plain truth;in plain sight,Please explain it in plain English.,请用简单明了的英语解释。,simple;clear,fancy;complex,plain：朴素直白，不加修饰。
1960,volunteer,B1,noun; verb,/ˌvɒlənˈtɪə(r)/,志愿者；自愿做,volunteer work;volunteer to;community volunteer,She volunteered to help at the food bank.,她自愿去食物银行帮忙。,helper;offer,conscript;force,volunt + eer：自愿出力、不图报酬。
1961,rural,B1,adj.,/ˈrʊərəl/,农村的；乡下的,rural area;rural life;rural community,He grew up in a quiet rural village.,他在宁静的乡村长大。,countryside;pastoral,urban;city,rural：远离城市、田园为主的。
1962,calm,B1,adj.; verb; noun,/kɑːm/,平静的；使平静,stay calm;calm down;calm sea,Try to stay calm during the emergency.,紧急情况下尽量保持冷静。,peaceful;serene,agitated;stormy,calm：风浪平息、心里不慌。
1963,abandon,B1,verb; noun,/əˈbændən/,抛弃；放弃,abandon ship;abandon hope;abandon a plan,They had to abandon the car in the flood.,他们不得不在洪水中弃车。,desert;give up,keep;retain,a + bandon：撒手不管、丢下不管。
1964,examination,B1,noun,/ɪɡˌzæmɪˈneɪʃn/,考试；检查,final examination;medical examination;under examination,Students prepared hard for the final examination.,学生们为期末考试努力备考。,exam;inspection,,examine + ation：仔细查或正式考。
1965,silence,B1,noun; verb,/ˈsaɪləns/,沉默；寂静；使安静,break the silence;moment of silence;silence someone,A long silence followed his question.,他提问后是一阵长久的沉默。,quiet;stillness,noise;sound,silence：一点声音都没有的状态。
1966,rapidly,B1,adv.,/ˈræpɪdli/,迅速地,grow rapidly;change rapidly;rapidly increasing,Technology is changing rapidly every year.,科技每年都在迅速变化。,quickly;swiftly,slowly;gradually,rapid + ly：速度快、转眼就完成。
1967,efficient,B1,adj.,/ɪˈfɪʃnt/,高效的；有效率的,energy efficient;efficient system;highly efficient,The new process is more efficient and cheaper.,新流程更高效也更省钱。,effective;productive,inefficient;wasteful,efficient：少花力气多办事。
1968,revolution,B1,noun,/ˌrevəˈluːʃn/,革命；巨变,industrial revolution;digital revolution;political revolution,The internet brought a digital revolution.,互联网带来了数字革命。,uprising;transformation,stability;status quo,re + volution：旧秩序被彻底推翻。
1969,delight,B1,noun; verb,/dɪˈlaɪt/,高兴；使欣喜,take delight in;delight in;to my delight,The children squealed with delight at the surprise.,孩子们对惊喜高兴得尖叫起来。,joy;pleasure,disappointment;sorrow,de + light：心里像被光照亮一样开心。
1970,spell,B1,verb; noun,/spel/,拼写；咒语；一段时间,spell a word;under a spell;dry spell,Can you spell your surname for me?,你能帮我拼一下你的姓吗？,write;charm,,spell：把字母按顺序写出来。
1971,premise,B1,noun; verb,/ˈpremɪs/,前提；假定,basic premise;on the premise that;false premise,The argument rests on a false premise.,该论证建立在错误前提上。,assumption;basis,conclusion;result,premise：推理开始前先假定成立的那条。
1972,lean,B1,verb; adj.,/liːn/,倾斜；倚靠；瘦的,lean against;lean forward;lean meat,Don't lean against the wet paint.,别靠在那面未干的油漆墙上。,tilt;slim,straight;fat,lean：身体斜过去靠住，或精瘦。
1973,dramatic,B1,adj.,/drəˈmætɪk/,戏剧性的；显著的,dramatic change;dramatic effect;dramatic increase,There was a dramatic drop in temperatures overnight.,一夜之间气温急剧下降。,striking;theatrical,subtle;gradual,drama + tic：像戏剧一样大起大落。
1974,differ,B1,verb,/ˈdɪfə(r)/,不同；有分歧,differ from;differ in opinion;agree to differ,Our views differ on this important issue.,在这个重要问题上我们看法不同。,vary;disagree,agree;match,dif + fer：两边不一样、对不上。
1975,grateful,B1,adj.,/ˈɡreɪtfl/,感激的；感谢的,grateful for;deeply grateful;grateful to,I am grateful for your support during the project.,感谢你在项目期间的支持。,thankful;appreciative,ungrateful;thankless,grate + ful：心里充满谢意。
1976,protein,B1,noun,/ˈprəʊtiːn/,蛋白质,protein intake;high protein;plant protein,Eggs are a good source of protein.,鸡蛋是优质蛋白质来源。,nutrient,,protein：身体构建与修复需要的营养素。
1977,bike,B1,noun; verb,/baɪk/,自行车；骑车,ride a bike;mountain bike;bike lane,She bikes to work every morning.,她每天早上骑自行车上班。,bicycle;cycle,,bike：两个轮子、靠脚蹬着走的单车。
1978,distribute,B1,verb,/dɪˈstrɪbjuːt/,分发；分配；分布,distribute food;distribute evenly;widely distributed,Volunteers distributed water to flood victims.,志愿者向洪灾灾民分发饮用水。,hand out;spread,collect;gather,dis + tribute：把东西分撒到各处。
1979,intellectual,B1,adj.; noun,/ˌɪntəˈlektʃuəl/,智力的；知识分子,intellectual property;intellectual ability;public intellectual,The debate attracted many intellectual leaders.,这场辩论吸引了许多知识界领袖。,scholarly;cerebral,ignorant;unthinking,intellect + ual：跟头脑、学问有关的。
1980,derive,B1,verb,/dɪˈraɪv/,获得；源于,derive from;derive pleasure;derive benefit,Many English words derive from Latin.,许多英语单词源自拉丁语。,obtain;originate,,de + rive：从某处流淌、引申而来。
1981,crucial,B1,adj.,/ˈkruːʃl/,至关重要的；关键的,crucial role;crucial moment;crucial decision,Timing is crucial for a successful launch.,时机对成功发布至关重要。,critical;vital,trivial;minor,crucial：像十字路口一样关键。
1982,unemployment,B1,noun,/ˌʌnɪmˈplɔɪmənt/,失业；失业率,high unemployment;unemployment rate;fight unemployment,Unemployment fell slightly last quarter.,上季度失业率略有下降。,joblessness,employment,un + employment：没有工作的状态。
1983,wheel,B1,noun; verb,/wiːl/,轮子；车轮；推动,steering wheel;behind the wheel;wheel and deal,The back wheel of my bike needs repair.,我自行车后轮需要修理。,tyre;roller,,wheel：圆滚滚、转起来带动前进。
1984,crop,B1,noun; verb,/krɒp/,庄稼；作物；裁剪,wheat crop;crop failure;crop up,Farmers expect a good wheat crop this year.,农民预计今年小麦收成不错。,harvest;produce,,crop：地里长出来的一茬庄稼。
1985,minority,B1,noun,/maɪˈnɒrəti/,少数；少数民族,ethnic minority;minority group;in the minority,Only a minority of voters supported the plan.,只有少数选民支持该计划。,few;fraction,majority,minor + ity：数量上占比较少的一方。
1986,origin,B1,noun,/ˈɒrɪdʒɪn/,起源；出身,country of origin;trace the origin;point of origin,Scientists traced the origin of the virus.,科学家追溯了该病毒的起源。,source;beginning,end;destination,origin：事物开始冒头的那个点。
1987,interpretation,B1,noun,/ɪnˌtɜːprəˈteɪʃn/,解释；诠释；口译,personal interpretation;legal interpretation;interpretation of data,There are many interpretations of the poem.,这首诗有多种解读。,explanation;reading,,interpret + ation：把意思翻译、讲明白。
1988,gentleman,B1,noun,/ˈdʒentlmən/,绅士；先生,true gentleman;ladies and gentlemen;old gentleman,He behaved like a true gentleman throughout.,他全程都表现得像个真正的绅士。,man;gent,,gentle + man：举止有礼、有风度的男士。
1989,drama,B1,noun,/ˈdrɑːmə/,戏剧；剧情；风波,TV drama;school drama;family drama,She starred in a popular TV drama last year.,她去年主演了一部热门电视剧。,play;theatre,comedy,drama：舞台或屏幕上的戏剧故事。
1990,landscape,B1,noun; verb,/ˈlændskeɪp/,风景；景观；美化环境,rural landscape;landscape painting;political landscape,The mountain landscape took our breath away.,山间景色令我们叹为观止。,scenery;terrain,,land + scape：眼前一片土地构成的景致。
1991,educate,B1,verb,/ˈedʒukeɪt/,教育；培养,educate children;educate the public;well educated,Schools educate children for future careers.,学校教育孩子为未来职业做准备。,teach;train,miseducate;neglect,e + ducate：把人引导到有知识的状态。
1992,toy,B1,noun; verb,/tɔɪ/,玩具；玩弄,children's toy;toy with an idea;soft toy,The child played with a wooden toy car.,孩子玩着一辆木制玩具车。,plaything;game,,toy：给孩子玩的小物件。
1993,fault,B1,noun; verb,/fɔːlt/,过错；故障；断层,at fault;find fault;fault line,It was my fault that we missed the train.,错过火车是我的错。,blame;defect,merit;strength,fault：该负责的错误或机器的毛病。
1994,exhibit,B1,verb; noun,/ɪɡˈzɪbɪt/,展览；展出；展品,exhibit work;on exhibit;exhibit hall,The museum will exhibit ancient pottery next month.,博物馆下月将展出古代陶器。,display;show,hide;conceal,ex + hibit：把作品摆出来给人看。
1995,minor,B1,adj.; noun,/ˈmaɪnə(r)/,较小的；次要的；未成年人,minor injury;minor role;minor in,He suffered only a minor injury in the fall.,他摔倒时只受了轻伤。,small;slight,major;significant,minor：规模小、重要性低，或未满法定年龄。
1996,hunt,B1,verb; noun,/hʌnt/,打猎；搜寻,hunt for;job hunt;treasure hunt,They went to hunt deer in the forest.,他们去森林里猎鹿。,search;chase,,hunt：追着猎物或目标找。
1997,storm,B1,noun; verb,/stɔːm/,暴风雨；猛攻,heavy storm;storm warning;storm out,A fierce storm damaged several roofs.,一场猛烈暴风雨损坏了几处屋顶。,tempest;gale,calm;stillness,storm：风雨雷电齐来的恶劣天气。
1998,thick,B1,adj.,/θɪk/,厚的；浓的；密的,thick fog;thick book;thick skin,Thick fog made driving dangerous.,浓雾使驾驶变得危险。,dense;heavy,thin;sparse,thick：厚度大、浓度高或密度大。
1999,achievement,B1,noun,/əˈtʃiːvmənt/,成就；成绩,great achievement;sense of achievement;academic achievement,Graduation was a proud achievement for her.,毕业对她来说是一项值得骄傲的成就。,accomplishment;success,failure;setback,achieve + ment：努力后到达的成果。
2000,negotiate,B1,verb,/nɪˈɡəʊʃieɪt/,谈判；协商,negotiate a deal;negotiate with;negotiate terms,Both sides agreed to negotiate a peace deal.,双方同意谈判达成和平协议。,bargain;discuss,refuse;dictate,negotiate：坐下来谈条件、找折中。
