Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
16,we,A1,pron.,/wiː/,我们,we are;as we;shall we,We are planning a trip next month.,我们计划下个月去旅行。,us,,主格 we，宾格 us，所有格 our。
17,on,A1,prep.; adv.,/ɒn/,在……上；关于；继续,on time;on the table;turn on,The keys are on the kitchen table.,钥匙在厨房桌上。,upon;about,off;under,接触表面用 on，反义常想 off。
18,with,A1,prep.,/wɪð/,和……一起；用；带有,with care;deal with;along with,She went to the cinema with her friends.,她和朋友们一起去看电影了。,alongside;using,without,with 的反义是 without。
19,this,A1,det.; pron.; adv.,/ðɪs/,这；这个,this morning;this way;like this,This café makes excellent coffee.,这家咖啡馆咖啡很好。,these;that,that,近处 this，远处 that；复数 these。
20,i,A1,pron.,/aɪ/,我,I think;I am;I hope,I usually get up at seven.,我通常七点起床。,me,,句子开头须大写 I。
21,do,A1,verb; aux.,/duː/,做；干；助动词,do homework;do well;how do you,What do you usually do at weekends?,你周末通常做什么？,perform;act,,疑问/否定句里常用 do/does/did。
22,as,A1,prep.; conj.; adv.,/æz/,作为；当……时；像；因为,as well;as soon as;as for,She works as a nurse in hospital.,她在医院当护士。,like;while,,as…as 表示同等比较。
23,at,A1,prep.,/æt/,在（地点/时间点）；朝向,at home;at least;look at,We will meet at the station at six.,我们六点在车站见面。,in;on,,具体时刻、较小地点常用 at。
24,she,A1,pron.,/ʃiː/,她,she says;she is;there she is,She teaches English at our school.,她在我们学校教英语。,,he,主格 she，宾格 her，所有格 her。
25,but,A1,conj.; prep.; adv.,/bʌt/,但是；除了,but also;nothing but;last but not least,"I like tea, but I prefer coffee.",我喜欢茶，但更爱咖啡。,however;yet,and,转折用 but，语气比 however 更口语。
26,from,A1,prep.,/frɒm/,从；来自；由于,from home;far from;different from,This letter is from my uncle in London.,这封信来自我在伦敦的叔叔。,out of;since,to;towards,from A to B：从 A 到 B。
27,by,A1,prep.; adv.,/baɪ/,被；通过；在旁边；到……之前,by bus;by chance;by the way,The report was written by my colleague.,这份报告是我同事写的。,via;near,,被动语态里 by 引出动作执行者。
28,will,A1,modal; noun,/wɪl/,将；会；意愿；遗嘱,will be;free will;if you will,They will call you tomorrow morning.,他们明天早上会给你打电话。,shall;going to,won't,表将来也表意愿；won't = will not。
29,or,A1,conj.,/ɔː(r)/,或者；否则,or so;either or;or else,Would you like tea or coffee?,你想喝茶还是咖啡？,alternatively,and,either…or… 表示二选一。
30,say,A1,verb,/seɪ/,说；表示,say hello;say sorry;that is to say,Please say your name clearly.,请清楚地说出你的名字。,speak;tell;state,listen,say 侧重说的内容；tell 常带对象。
31,go,A1,verb,/ɡəʊ/,去；走；变得,go home;go on;go shopping,We usually go to school by bike.,我们通常骑自行车去上学。,leave;travel;move,stay;come,go + -ing：go swimming / go shopping。
32,so,A1,adv.; conj.,/səʊ/,如此；所以；这样,so that;so far;and so on,"It was raining, so we stayed inside.",下雨了，所以我们待在屋里。,therefore;very,,既表程度（so tired），也表结果。
33,all,A1,det.; pron.; adv.,/ɔːl/,全部；所有；完全,all day;above all;all over,All students must wear school uniforms.,所有学生都必须穿校服。,every;entire,none;some,all of us = 我们全部。
34,if,A1,conj.,/ɪf/,如果；是否,if possible;what if;as if,"If it rains, we will cancel the trip.",如果下雨，我们就取消这次旅行。,whether;when,,真实条件用 will；虚拟则改时态。
35,one,A1,num.; pron.; det.,/wʌn/,一；一个人；某一个,one day;one of;the one,One of my friends lives abroad.,我的一个朋友住在国外。,a;single,many;none,可替代前文名词：this one / that one。
36,would,A1,modal,/wʊd/,会；愿意；过去将来,would like;would rather;would you,"I would like a glass of water, please.",请给我一杯水。,could;might,,would like = want 的更礼貌说法。
37,about,A1,prep.; adv.,/əˈbaʊt/,关于；大约；到处,talk about;about time;think about,We talked about our weekend plans after lunch.,午饭后我们聊了周末的计划。,regarding;around,exactly,about 可记成绕着一件事转。
38,can,A1,modal; noun,/kæn/,能；可以；罐头,can do;as you can;can of,"Can you open the window, please?",请你把窗户打开好吗？,could;may;able to,cannot,否定 can't；过去/委婉用 could。
39,which,A1,pron.; det.,/wɪtʃ/,哪一个；……的（关系代词）,which one;in which;of which,Which colour do you prefer?,你更喜欢哪种颜色？,that;what,,问选择用 which；非限定从句也常用。
40,there,A1,adv.; pron.,/ðeə(r)/,在那里；有（there be）,over there;there is;out there,There is a park near my house.,我家附近有一座公园。,here,here,there be 表“存在”，非地点时也可用。
41,know,A1,verb,/nəʊ/,知道；认识；了解,know about;get to know;as you know,Do you know the way to the museum?,你知道去博物馆怎么走吗？,understand;recognise,ignore,know that… = 知道某事属实。
42,more,A1,det.; adv.; pron.,/mɔː(r)/,更多；更加,more than;once more;more or less,I need more time to finish this task.,我需要更多时间完成这项任务。,additional;extra,less;fewer,比较级：more + 多音节形容词。
43,get,A1,verb,/ɡet/,得到；变得；到达,get up;get ready;get to,How do I get to the railway station?,我怎么去火车站？,receive;become;arrive,lose;give,短语很多：get on / get off / get over。
44,who,A1,pron.,/huː/,谁；……的人,who is;those who;who else,Who left this bag on the chair?,谁把包落在椅子上了？,whom;that,,主格 who，宾格正式场合用 whom。
45,like,A1,prep.; verb; conj.,/laɪk/,像；喜欢；例如,like this;feel like;would like,She looks like her mother.,她长得像她母亲。,enjoy;similar to,dislike;unlike,作介词表“像”，作动词表“喜欢”。
46,when,A1,adv.; conj.; pron.,/wen/,什么时候；当……时,when to;by when;since when,When does the train arrive?,火车什么时候到？,while;whenever,,既问时间，也引导时间从句。
47,think,A1,verb,/θɪŋk/,想；认为；思索,think about;think of;I think,I think we should leave early.,我认为我们该早点出发。,believe;consider,,think of=想起；think about=考虑。
48,make,A1,verb,/meɪk/,做；制造；使,make sure;make a decision;make friends,She made a cake for the party.,她为派对做了一个蛋糕。,create;produce;cause,destroy;break,make sb do = 让某人做某事。
49,time,A1,noun; verb,/taɪm/,时间；次数；时机,on time;take time;have time,We do not have much time left.,我们剩下的时间不多了。,moment;occasion;period,,times 可表倍数或次数。
50,see,A1,verb,/siː/,看见；理解；见面,see you;see as;I see,Did you see the notice on the board?,你看到黑板上的通知了吗？,watch;notice;understand,miss;ignore,see 无意识看见；watch 有意观看。
51,what,A1,pron.; det.; adv.,/wɒt/,什么；多么,what about;what if;what for,What is your favourite subject?,你最喜欢的科目是什么？,which;how,,What a day! 感叹句很常见。
52,up,A1,adv.; prep.; adj.,/ʌp/,向上；起来；完成,get up;wake up;give up,Please stand up when the teacher comes in.,老师进来时请起立。,upwards;aloft,down,大量动词短语含 up，表完成或上升。
53,some,A1,det.; pron.; adv.,/sʌm/,一些；某个；大约,some people;some of;for some time,Would you like some tea?,你想喝点茶吗？,a few;several,none;all,肯定句多用 some，疑问/否定常改 any。
54,other,A1,adj.; pron.,/ˈʌðə(r)/,其他的；另一个,each other;the other;other than,Do you have any other questions?,你还有其他问题吗？,another;different,same,the other=两者中另一个；others=其他人/物。
55,out,A1,adv.; prep.; adj.,/aʊt/,出去；外面；熄灭,go out;find out;out of,She went out for a short walk.,她出去散了一会儿步。,outside;away,in;inside,out of = 从……出来 / 用完。
56,good,A1,adj.; noun,/ɡʊd/,好的；擅长的；好处,good at;good news;for good,This is a good place for a picnic.,这是一个野餐的好地方。,nice;fine;excellent,bad;poor,better / best 是其比较级与最高级。
57,people,A1,noun,/ˈpiːpl/,人；人们；民族,young people;many people;local people,Many people use public transport every day.,许多人每天使用公共交通。,persons;folks,,通常当复数：people are…。
58,year,A1,noun,/jɪə(r)/,年；岁；学年,next year;every year;for years,She spent a year studying abroad.,她在国外学习了一年。,annum;twelve months,,years old 表示年龄。
59,take,A1,verb,/teɪk/,拿；带；花费；乘坐,take care;take place;take part,It takes twenty minutes to walk there.,步行到那里要二十分钟。,bring;carry;accept,give;leave,take 强调带走；bring 强调带来。
60,no,A1,det.; adv.; interj.,/nəʊ/,没有；不；不是的,no longer;no one;no problem,There is no milk left in the fridge.,冰箱里没有牛奶了。,not any;none,yes;some,no + 名词 = not any + 名词。
61,well,A1,adv.; adj.; interj.,/wel/,好地；健康的；嗯,as well;well done;get well,She speaks English very well.,她英语说得很好。,fine;properly,badly;ill,作形容词常指健康：feel well。
62,because,A1,conj.,/bɪˈkɒz/,因为,because of;just because;because why,We stayed indoors because it was cold.,因为天冷，我们待在室内。,since;as;for,although,because of + 名词短语。
63,very,A1,adv.,/ˈveri/,非常；很,very much;very good;very well,The film was very interesting.,这部电影非常有趣。,extremely;really,slightly,very + 形容词/副词，不可直接修饰动词。
64,just,A1,adv.; adj.,/dʒʌst/,刚刚；只是；公正的,just now;just in time;just as,I have just finished my homework.,我刚刚做完作业。,only;recently;fair,unfair,完成时里 just 表“刚刚”。
65,come,A1,verb,/kʌm/,来；到达；出现,come back;come from;come on,Please come to my office after class.,下课后请到我办公室来。,arrive;approach,go;leave,come 朝说话者来；go 离开说话者。
66,could,A1,modal,/kʊd/,能；可以；可能（过去或委婉）,could you;could be;as could,Could you open the door for me?,你能帮我开一下门吗？,can;might;would,,比 can 更礼貌，也表过去能力。
67,work,A1,noun; verb,/wɜːk/,工作；劳动；起作用,at work;work hard;go to work,She started work at nine this morning.,她今天早上九点开始工作。,job;labour;function,rest;play,不可数常指劳动；job 多指具体职位。
68,use,A1,verb; noun,/juːz/; /juːs/,使用；用途,use up;make use of;in use,May I use your phone for a minute?,我可以用一下你的手机吗？,employ;utilise,waste;ignore,动词读 /juːz/，名词读 /juːs/。
69,than,A1,conj.; prep.,/ðæn/,比,more than;rather than;other than,This book is longer than that one.,这本书比那本更长。,compared with,,比较级后接 than。
70,now,A1,adv.; conj.; noun,/naʊ/,现在；目前,right now;from now on;by now,We need to leave now or we will be late.,我们现在就得走，否则会迟到。,currently;at present,then;later,now and then = 偶尔。
71,then,A1,adv.,/ðen/,然后；那时；那么,and then;since then;by then,"First wash the vegetables, then cook them.",先洗菜，然后烹调。,next;afterwards;at that time,now,既表顺序，也表“那时”。
72,also,A1,adv.,/ˈɔːlsəʊ/,也；而且,not only also;and also;also known as,She can also speak a little French.,她也会说一点法语。,too;as well;moreover,,also 多在句中；too 常在句末。
73,into,A1,prep.,/ˈɪntuː/,进入；变成,go into;turn into;look into,He walked into the classroom quietly.,他安静地走进教室。,inside;in,out of,强调进入内部：into the room。
74,only,A1,adv.; adj.,/ˈəʊnli/,仅仅；唯一的,not only;only if;the only,Only three people came to the meeting.,只有三个人来开会。,just;sole;merely,,位置不同可能改变句子重点。
75,look,A1,verb; noun,/lʊk/,看；看起来；外观,look at;look for;look after,Please look at the board carefully.,请仔细看黑板。,see;watch;appear,,look at/for/after 搭配义差很大。
76,want,A1,verb; noun,/wɒnt/,想要；需要,want to;want for;in want of,I want to learn how to cook.,我想学做饭。,wish;desire;need,reject,want sb to do = 想让某人做。
77,give,A1,verb,/ɡɪv/,给；提供；产生,give up;give back;give a talk,Could you give me some advice?,你能给我一些建议吗？,offer;provide;hand,take;receive,give sb sth 或 give sth to sb。
78,first,A1,det.; adv.; noun,/fɜːst/,第一；首先；初次,first of all;at first;first time,"First, we need to check the timetable.",首先，我们需要核对时刻表。,initial;primary,last;final,at first=起初；first of all=首先。
79,new,A1,adj.,/njuː/,新的；陌生的,new year;brand new;new to,They moved into a new flat last week.,他们上周搬进了新公寓。,fresh;modern;recent,old;used,new to sth = 对……不熟悉。
80,way,A1,noun; adv.,/weɪ/,方式；路；方法,by the way;on the way;in this way,Is this the way to the post office?,这是去邮局的路吗？,method;road;manner,,way 既指路，也指做事方法。
81,find,A1,verb,/faɪnd/,找到；发现；觉得,find out;find it hard;find a way,I cannot find my keys anywhere.,我到处都找不到钥匙。,discover;locate;feel,lose;miss,find out = 查明事实。
82,over,A1,prep.; adv.; adj.,/ˈəʊvə(r)/,在……上方；结束；越过,over there;all over;get over,The meeting will be over by five.,会议五点前会结束。,above;across;finished,under,be over = 结束；get over = 克服。
83,any,A1,det.; pron.; adv.,/ˈeni/,任何；一些（疑/否）,any more;in any case;any time,Do you have any questions about the text?,你对课文有任何问题吗？,some;every,none,疑问否定用 any；肯定常用 some。
84,after,A1,prep.; conj.; adv.,/ˈɑːftə(r)/,在……之后,after all;look after;after school,We went for a walk after dinner.,晚饭后我们去散步了。,following;later,before,after all = 毕竟。
85,day,A1,noun,/deɪ/,天；白天；日子,one day;every day;the other day,What a beautiful day it is today!,今天天气真好！,date;daytime,night,day by day = 一天天。
86,where,A1,adv.; conj.; pron.,/weə(r)/,在哪里；……的地方,where to;anywhere;where from,Where did you put the tickets?,你把票放哪里了？,wherever,,既问地点，也引导地点从句。
87,thing,A1,noun,/θɪŋ/,东西；事情；情况,for one thing;the thing is;among other things,I have many things to do this weekend.,这个周末我有很多事要做。,matter;object;stuff,,口语里 thing 常泛指事情。
88,most,A1,det.; pron.; adv.,/məʊst/,大多数；最,most of;at most;most importantly,Most students in this class like sports.,这个班大多数学生喜欢运动。,majority;nearly all,least;fewest,the most + 形容词 = 最高级。
89,should,A1,modal,/ʃʊd/,应该；理应,should be;should have;why should,You should drink more water every day.,你应该每天多喝水。,ought to;must,shouldn't,should have done = 本该做却未做。
90,need,A1,verb; modal; noun,/niːd/,需要；必要,need to;in need;need for,We need more chairs for the meeting.,我们开会需要更多椅子。,require;want;must,,实义动词 need to do；情态否定 needn't。
91,much,A1,det.; pron.; adv.,/mʌtʃ/,许多（不可数）；很,how much;too much;as much as,There is not much sugar left.,剩下的糖不多了。,a lot;greatly,little,much 修不可数；many 修可数。
92,right,A1,adj.; adv.; noun,/raɪt/,正确的；右边；权利,all right;right now;the right to,Turn right at the next traffic lights.,在下一个红绿灯处右转。,correct;proper,wrong;left,既表对错，也表左右与权利。
93,how,A1,adv.; conj.,/haʊ/,如何；怎样；多么,how to;how about;how long,How can I improve my listening skills?,我怎样才能提高听力？,in what way,,how + adj./adv. 可表感叹。
94,back,A1,adv.; noun; adj.; verb,/bæk/,回；背部；支持,come back;go back;at the back,Please put the book back on the shelf.,请把书放回书架上。,behind;return,front;forward,back 作动词也可表“支持”。
95,mean,A1,verb; adj.,/miːn/,意思是；意味着；刻薄的,mean to;what do you mean;by means of,What does this word mean?,这个词是什么意思？,signify;intend;unkind,kind,I mean… 常用来澄清说法。
96,even,A1,adv.; adj.,/ˈiːvn/,甚至；连；平的,even if;even more;even so,Even a child can understand this rule.,连小孩子都能理解这条规则。,still;yet;flat,odd;uneven,even if = 即使。
97,may,A1,modal; noun,/meɪ/,可以；可能；五月,may be;may as well;May Day,You may leave when you finish the test.,考完试你就可以离开。,might;can;could,must not,表允许或可能性；大写 May 是五月。
98,here,A1,adv.,/hɪə(r)/,这里；在此刻,come here;over here;here and there,Please sit here next to me.,请坐在我旁边这里。,in this place,there,Here you are. = 给你。
99,many,A1,det.; pron.,/ˈmeni/,许多（可数）,how many;many of;as many as,Many shops are closed on Sunday.,许多商店周日关门。,lots of;numerous,few,many + 复数名词。
100,such,A1,det.; pron.; prep.,/sʌtʃ/,这样的；如此,such as;such a;as such,I have never seen such a beautiful sunset.,我从未见过如此美丽的日落。,so;this kind of,,such as = 例如；such a + 单数名词。
