Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2039,grammar,B1,noun,/ˈɡræmə(r)/,语法,English grammar;grammar rule;grammar mistake,You made only one grammar mistake in this essay.,这篇作文里你只犯了一处语法错误。,syntax;usage,,grammar：语法规则。
2040,grand,B1,adj.,/ɡrænd/,宏大的,grand hotel;grand plan;grand piano,They stayed in a grand hotel beside the river.,他们住在河边一家大酒店。,impressive;magnificent,modest,grand：宏大豪华。
2041,grandchild,B1,noun,/ˈɡræntʃaɪld/,孙子；孙女,visit a grandchild;first grandchild;grandchild of,Grandparents love spending time with each grandchild.,祖父母喜欢和每个孙子孙女相处。,grandson;granddaughter,,grand + child：孙辈孩子。
2042,grandparent,B1,noun,/ˈɡrænpeərənt/,祖父母,visit grandparents;living grandparent;grandparent of,She visits her grandparents every weekend.,她每周末去看望祖父母。,grandmother;grandfather,,grand + parent：祖父母。
2043,grandson,B1,noun,/ˈɡrænsʌn/,孙子,proud grandson;grandson of;look after a grandson,He is the proud grandson of a famous writer.,他是一位著名作家的自豪孙子。,grandchild,granddaughter,grand + son：孙子。
2044,grant,B1,verb;noun,/ɡrɑːnt/,给予；拨款,research grant;grant permission;grant to,The university received a large research grant.,大学收到一笔大额研究资助。,award;allow,refuse,grant：授予，或助学金。
2045,graph,B1,noun,/ɡrɑːf/,图表,draw a graph;bar graph;graph of,Please draw a graph to show the monthly sales.,请画一张图显示每月销售额。,chart;diagram,,graph：图表。
2046,grasp,B1,verb,/ɡrɑːsp/,抓住；理解,grasp the meaning;grasp a chance;firm grasp,It took me a while to grasp the meaning of the poem.,我花了一段时间才领会这首诗的意思。,understand;seize,,grasp：抓住，或领会。
2047,grateful,B1,adj.,/ˈɡreɪtfl/,感激的,grateful for;feel grateful;grateful to,I am grateful for your help with the move.,感谢你帮我搬家。,thankful;appreciative,ungrateful,grateful：感激的。
2048,grave,B1,noun;adj.,/ɡreɪv/,坟墓；严重的,visit a grave;grave concern;grave mistake,The doctor looked at us with grave concern.,医生以严肃关切的神情看着我们。,serious;tomb,light;minor,grave：坟墓，或严肃严重。
2049,gravity,B1,noun,/ˈɡrævəti/,重力；严重性,force of gravity;gravity of;law of gravity,The force of gravity keeps us on the ground.,重力使我们留在地面上。,seriousness;attraction,,gravity：重力，或严重性。
2050,greatly,B1,adv.,/ˈɡreɪtli/,大大地,greatly improve;greatly reduce;appreciate greatly,Practice can greatly improve your speaking skills.,练习能大大提高你的口语技能。,considerably;very much,slightly,great + ly：大大地。
2051,greet,B1,verb,/ɡriːt/,打招呼,greet guests;greet with a smile;greet each other,Staff greet guests with a smile at the hotel door.,工作人员在酒店门口微笑迎接客人。,welcome;salute,,greet：打招呼迎接。
2052,greeting,B1,noun,/ˈɡriːtɪŋ/,问候,warm greeting;send greetings;greeting card,She sent a greeting card to her old teacher.,她给以前的老师寄了问候卡。,welcome;salutation,,greet → greeting：问候。
2053,grocery,B1,noun,/ˈɡrəʊsəri/,食品杂货,grocery store;buy groceries;grocery shopping,I need to stop at the grocery store for milk.,我需要去杂货店买牛奶。,food shop;provisions,,grocery：食品杂货。
2054,growth,B1,noun,/ɡrəʊθ/,增长,economic growth;growth rate;personal growth,The city has seen strong economic growth this year.,这座城市今年经济增长强劲。,increase;development,decline,grow → growth：增长。
2055,guarantee,B1,verb;noun,/ˌɡærənˈtiː/,保证,money-back guarantee;guarantee that;give a guarantee,The shop offers a money-back guarantee for 30 days.,这家店提供三十天退款保证。,promise;assure,,guarantee：保证。
2056,guard,B1,noun;verb,/ɡɑːd/,守卫,security guard;stand guard;guard against,A security guard checked tickets at the gate.,保安在门口检查门票。,protect;watchman,,guard：守卫。
2057,guidance,B1,noun,/ˈɡaɪdns/,指导,career guidance;under guidance;ask for guidance,Students can ask teachers for career guidance.,学生可以向老师寻求职业指导。,advice;direction,,guide → guidance：指导。
2058,guideline,B1,noun,/ˈɡaɪdlaɪn/,指导方针,follow guidelines;safety guideline;clear guideline,Please follow the safety guidelines in the lab.,请遵守实验室安全准则。,rule;instruction,,guide + line：指导性规则。
2059,guilty,B1,adj.,/ˈɡɪlti/,有罪的；内疚的,feel guilty;guilty of;find someone guilty,He felt guilty about forgetting her birthday.,忘记她的生日让他感到内疚。,culpable;ashamed,innocent,guilt → guilty：有罪的，或内疚的。
2060,habitat,B1,noun,/ˈhæbɪtæt/,栖息地,natural habitat;destroy habitat;wildlife habitat,Pollution can destroy the natural habitat of birds.,污染会破坏鸟类的自然栖息地。,home;environment,,habitat：动植物栖息地。
2061,ham,B1,noun,/hæm/,火腿,slice of ham;ham sandwich;baked ham,Would you like a slice of ham with your eggs?,你的鸡蛋要配一片火腿吗？,,,ham：火腿。
2062,hamburger,B1,noun,/ˈhæmbɜːɡə(r)/,汉堡包,eat a hamburger;hamburger and chips;homemade hamburger,He ordered a hamburger and chips for lunch.,他点了汉堡和薯条当午饭。,burger,,hamburger：汉堡包。
2063,hammer,B1,noun,/ˈhæmə(r)/,锤子,hit with a hammer;claw hammer;hammer nail,He used a hammer to fix the loose shelf.,他用锤子修好了松动的架子。,mallet;pound,,hammer：锤子。
2064,handbag,B1,noun,/ˈhændbæɡ/,手提包,leather handbag;carry a handbag;handbag in,She left her leather handbag on the train seat.,她把皮包落在火车座位上了。,purse;bag,,hand + bag：手提包。
2065,handicap,B1,noun,/ˈhændikæp/,障碍,overcome a handicap;physical handicap;handicap of,She overcame a physical handicap to finish the race.,她克服身体障碍完成了比赛。,disability;disadvantage,advantage,handicap：障碍或不利条件。
2066,handle,B1,verb;noun,/ˈhændl/,处理；把手,handle a problem;door handle;handle carefully,Please handle this glass box carefully.,请小心搬这个玻璃箱子。,manage;deal with,,handle：处理，或把手。
2067,handsome,B1,adj.,/ˈhænsəm/,英俊的,handsome man;handsome offer;look handsome,He received a handsome offer from a tech company.,他收到一家科技公司的优厚报价。,good-looking;generous,ugly,handsome：英俊，也指标的优厚。
2068,hang,B1,verb,/hæŋ/,悬挂,hang a picture;hang up;hang around,Please hang the picture on the wall carefully.,请小心地把画挂在墙上。,suspend;dangle,,hang：悬挂。
2069,happiness,B1,noun,/ˈhæpinəs/,幸福,find happiness;true happiness;source of happiness,True happiness often comes from simple daily joys.,真正的幸福常来自简单日常乐趣。,joy;contentment,sadness,happy → happiness：幸福。
2070,harbour,B1,noun,/ˈhɑːbə(r)/,港口（英）,safe harbour;harbour town;enter the harbour,Fishing boats returned to the harbour before sunset.,渔船日落前回到港口。,port;haven,,英式 harbour；美式 harbor。
2071,hardly,B1,adv.,/ˈhɑːdli/,几乎不,hardly ever;can hardly;hardly anyone,I can hardly hear you because of the noise.,噪音太大，我几乎听不见你说什么。,barely;scarcely,fully,hardly：几乎不（不是“努力地”）。
2072,harm,B1,noun;verb,/hɑːm/,伤害,cause harm;do no harm;harm to,Smoking can cause serious harm to your health.,吸烟会严重损害健康。,damage;hurt,benefit,harm：伤害。
2073,harmful,B1,adj.,/ˈhɑːmfl/,有害的,harmful effects;harmful to;potentially harmful,Too much sugar can be harmful to children's teeth.,糖太多对儿童牙齿有害。,damaging;dangerous,harmless,harm → harmful：有害的。
2074,harmony,B1,noun,/ˈhɑːməni/,和谐,live in harmony;in harmony with;sense of harmony,Different cultures can live in harmony in one city.,不同文化可以在一座城市和谐共处。,agreement;balance,conflict,harmony：和谐。
2075,harsh,B1,adj.,/hɑːʃ/,严厉的；刺耳的,harsh weather;harsh words;harsh reality,The coach used harsh words after the poor performance.,教练在糟糕表现后说了严厉的话。,severe;cruel,gentle;mild,harsh：严厉刺耳。
2076,harvest,B1,noun;verb,/ˈhɑːvɪst/,收获,good harvest;harvest crops;harvest time,Farmers hope for a good harvest after the long summer.,漫长夏季后农民希望有个好收成。,crop;gather,,harvest：收获。
2077,hatred,B1,noun,/ˈheɪtrɪd/,仇恨,feel hatred;hatred of;spread hatred,The book warns against spreading hatred online.,这本书警告不要在网上散播仇恨。,loathing;animosity,love,hate → hatred：仇恨。
2078,hazard,B1,noun,/ˈhæzəd/,危险,fire hazard;health hazard;hazard to,Wet floors are a hazard to visitors in the lobby.,湿地板对大堂访客是危险。,danger;risk,safety,hazard：危险源。
2079,headline,B1,noun,/ˈhedlaɪn/,标题,news headline;make headlines;front-page headline,His speech made headlines across the country.,他的演讲成了全国头条新闻。,title;banner,,head + line：新闻标题。
2080,headquarters,B1,noun,/ˌhedˈkwɔːtəz/,总部,company headquarters;police headquarters;at headquarters,The company headquarters moved to Manchester last year.,公司总部去年迁到曼彻斯特。,main office;base,,head + quarters：总部。
2081,heal,B1,verb,/hiːl/,治愈,heal a wound;heal quickly;heal the division,The cut on her hand began to heal after a week.,她手上的伤口一周后开始愈合。,cure;recover,worsen,heal：愈合或治愈。
2082,hearing,B1,noun,/ˈhɪərɪŋ/,听力；听证会,hearing loss;court hearing;sense of hearing,Loud music can cause hearing loss over time.,长时间听大声音乐会损害听力。,listening;trial,,hear → hearing：听力，或听证会。
2083,heating,B1,noun,/ˈhiːtɪŋ/,供暖,central heating;turn on the heating;heating system,Please turn on the heating if the room feels cold.,如果房间冷请打开暖气。,warmth;radiator system,,heat → heating：供暖。
2084,heaven,B1,noun,/ˈhevn/,天堂,go to heaven;heaven on earth;thank heavens,Thank heavens the missing keys were in her bag.,谢天谢地，丢失的钥匙在她包里。,paradise;sky,hell,heaven：天堂，或天空。
2085,heavily,B1,adv.,/ˈhevɪli/,沉重地；大量地,rain heavily;heavily dependent;breathe heavily,It began to rain heavily just after we left home.,我们刚出门就开始下大雨。,strongly;intensely,lightly,heavy + ly：沉重地、大量地。
2086,hedge,B1,noun,/hedʒ/,树篱,garden hedge;trim the hedge;behind the hedge,Please trim the garden hedge before the party.,派对前请修剪花园树篱。,bush;barrier,,hedge：树篱。
2087,heel,B1,noun,/hiːl/,脚后跟,high heels;Achilles heel;heel of a shoe,She wore high heels to the formal dinner.,她穿高跟鞋去参加正式晚宴。,back of foot,,heel：脚后跟，或鞋跟。
2088,helicopter,B1,noun,/ˈhelɪkɒptə(r)/,直升机,rescue helicopter;helicopter flight;fly a helicopter,A rescue helicopter arrived within ten minutes.,救援直升机十分钟内抵达。,chopper,,helicopter：直升机。
2089,hell,B1,noun,/hel/,地狱,go through hell;what the hell;hell of a,The long wait felt like going through hell.,漫长等待感觉像经历地狱。,torment;inferno,heaven,hell：地狱，口语也表极度难受。
2090,helmet,B1,noun,/ˈhelmɪt/,头盔,wear a helmet;bike helmet;safety helmet,Always wear a helmet when you ride a bike.,骑自行车时一定要戴头盔。,hard hat;headgear,,helmet：头盔。
2091,helpful,B1,adj.,/ˈhelpfl/,有帮助的,helpful advice;helpful staff;extremely helpful,The library staff were extremely helpful today.,今天图书馆工作人员非常有帮助。,useful;supportive,unhelpful,help + ful：有帮助的。
2092,hence,B1,adv.,/hens/,因此,hence the;hence we;a year hence,"The road was flooded, hence the long delay.",道路被淹，因此延误很久。,therefore;thus,,hence：因此。
2093,herb,B1,noun,/hɜːb/,香草；药草,fresh herbs;herb garden;medicinal herb,She grows fresh herbs on the kitchen windowsill.,她在厨房窗台种新鲜香草。,plant;seasoning,,herb：香草或药草。
2094,heritage,B1,noun,/ˈherɪtɪdʒ/,遗产,cultural heritage;heritage site;national heritage,The castle is part of the country's cultural heritage.,这座城堡是该国文化遗产的一部分。,legacy;tradition,,heritage：遗产。
2095,hero,B1,noun,/ˈhɪərəʊ/,英雄,national hero;local hero;hero of,Firefighters became local heroes after the rescue.,消防员在救援后成为本地英雄。,champion;idol,villain,hero：英雄。
2096,hesitate,B1,verb,/ˈhezɪteɪt/,犹豫,hesitate to;do not hesitate;hesitate before,Do not hesitate to ask if you need help.,如需帮助请不要犹豫开口。,pause;waver,decide quickly,hesitate：犹豫。
2097,hide,B1,verb,/haɪd/,躲藏,hide from;hide behind;hide the truth,The cat likes to hide under the sofa when guests come.,客人来时猫喜欢藏在沙发下。,conceal;cover,reveal;show,hide：隐藏。
2098,hierarchy,B1,noun,/ˈhaɪərɑːki/,等级制度,social hierarchy;company hierarchy;hierarchy of,There is a clear hierarchy in the large company.,这家大公司有清晰的等级制度。,ranking;order,,hierarchy：等级体系。
2099,highlight,B1,verb;noun,/ˈhaɪlaɪt/,突出；亮点,highlight a text;highlight of;key highlight,Please highlight the key points in your notes.,请在笔记中标出要点。,emphasise;feature,,high + light：突显重点。
2100,highly,B1,adv.,/ˈhaɪli/,高度地,highly recommend;highly skilled;highly unlikely,I highly recommend this book for English learners.,我强烈推荐这本书给英语学习者。,very;greatly,slightly,high + ly：高度地。
